day,sym,px_vs_fair,qty,h,mo
2,VEV_6500,-2.1481072759641895e-12,2,50,0.5
2,VEV_6500,-2.1481072759641895e-12,2,200,0.5
2,VEV_5400,-8.610389441082766,4,10,1.0
2,VEV_5400,-8.610389441082766,4,50,1.0
2,VEV_5400,-8.610389441082766,4,200,1.0
2,VEV_5500,-2.3174482338582756,4,10,0.5
2,VEV_5500,-2.3174482338582756,4,50,0.5
2,VEV_5500,-2.3174482338582756,4,200,0.5
2,VEV_6000,-0.00018044782344392267,4,10,0.5
2,VEV_6000,-0.00018044782344392267,4,50,0.5
2,VEV_6000,-0.00018044782344392267,4,200,0.5
2,VEV_6500,-2.150936064451856e-12,4,10,0.5
2,VEV_6500,-2.150936064451856e-12,4,50,0.5
2,VEV_6500,-2.150936064451856e-12,4,200,0.5
2,VEV_5300,-17.629486570545986,4,10,0.0
2,VEV_5300,-17.629486570545986,4,50,0.0
2,VEV_5300,-17.629486570545986,4,200,0.0
2,VEV_5400,-10.581561140654944,4,10,0.5
2,VEV_5400,-10.581561140654944,4,50,0.5
2,VEV_5400,-10.581561140654944,4,200,0.5
2,VEV_5500,-3.306622487594929,4,10,0.5
2,VEV_5500,-3.306622487594929,4,50,0.5
2,VEV_5500,-3.306622487594929,4,200,0.5
2,VEV_6000,-0.00017965091344074313,4,10,0.5
2,VEV_6000,-0.00017965091344074313,4,50,0.5
2,VEV_6000,-0.00017965091344074313,4,200,0.5
2,VEV_6500,-2.126797732916534e-12,4,10,0.5
2,VEV_6500,-2.126797732916534e-12,4,50,0.5
2,VEV_6500,-2.126797732916534e-12,4,200,0.5
2,VEV_5300,-17.633214879171476,4,10,1.0
2,VEV_5300,-17.633214879171476,4,50,1.0
2,VEV_5300,-17.633214879171476,4,200,1.0
2,VEV_5400,-10.583379391872068,4,10,0.5
2,VEV_5400,-10.583379391872068,4,50,0.5
2,VEV_5400,-10.583379391872068,4,200,0.5
2,VEV_5500,-3.307297973794853,4,10,0.5
2,VEV_5500,-3.307297973794853,4,50,0.5
2,VEV_5500,-3.307297973794853,4,200,0.5
2,VEV_6000,-0.00017969768228180737,4,10,0.5
2,VEV_6000,-0.00017969768228180737,4,50,0.5
2,VEV_6000,-0.00017969768228180737,4,200,0.5
2,VEV_6500,-2.173997392286403e-12,4,10,0.5
2,VEV_6500,-2.173997392286403e-12,4,50,0.5
2,VEV_6500,-2.173997392286403e-12,4,200,0.5
2,VEV_5400,-9.587712403711677,5,10,0.5
2,VEV_5400,-9.587712403711677,5,50,0.5
2,VEV_5400,-9.587712403711677,5,200,0.5
2,VEV_5500,-2.3089025299378,5,10,0.5
2,VEV_5500,-2.3089025299378,5,50,0.5
2,VEV_5500,-2.3089025299378,5,200,0.5
2,VEV_6000,-0.00017980666279793526,5,10,0.5
2,VEV_6000,-0.00017980666279793526,5,50,0.5
2,VEV_6000,-0.00017980666279793526,5,200,0.5
2,VEV_6500,-2.1428186725818905e-12,5,10,0.5
2,VEV_6500,-2.1428186725818905e-12,5,50,0.5
2,VEV_6500,-2.1428186725818905e-12,5,200,0.5
2,VEV_5300,-7.7086028339255535,2,10,1.0
2,VEV_5300,-7.7086028339255535,2,50,1.0
2,VEV_5300,-7.7086028339255535,2,200,0.0
2,VEV_5400,-6.6202318668533024,2,10,0.5
2,VEV_5400,-6.6202318668533024,2,50,0.5
2,VEV_5400,-6.6202318668533024,2,200,0.5
2,VEV_5500,-1.321024652995849,2,10,0.5
2,VEV_5500,-1.321024652995849,2,50,0.5
2,VEV_5500,-1.321024652995849,2,200,0.5
2,VEV_6000,-0.00018066261384865794,2,10,0.5
2,VEV_6000,-0.00018066261384865794,2,50,0.5
2,VEV_6000,-0.00018066261384865794,2,200,0.5
2,VEV_6500,-2.1921382153244718e-12,2,10,0.5
2,VEV_6500,-2.1921382153244718e-12,2,50,0.5
2,VEV_6500,-2.1921382153244718e-12,2,200,0.5
2,VEV_5400,-7.598316914750136,4,10,0.5
2,VEV_5400,-7.598316914750136,4,50,0.5
2,VEV_5400,-7.598316914750136,4,200,0.5
2,VEV_5500,-2.312700075248248,4,10,0.5
2,VEV_5500,-2.312700075248248,4,50,0.5
2,VEV_5500,-2.312700075248248,4,200,0.5
2,VEV_6000,-0.0001800115135077809,4,10,0.5
2,VEV_6000,-0.0001800115135077809,4,50,0.5
2,VEV_6000,-0.0001800115135077809,4,200,0.5
2,VEV_6500,-2.1460628401279555e-12,4,10,0.5
2,VEV_6500,-2.1460628401279555e-12,4,50,0.5
2,VEV_6500,-2.1460628401279555e-12,4,200,0.5
2,VEV_5400,-6.611459637746059,2,10,0.5
2,VEV_5400,-6.611459637746059,2,50,0.5
2,VEV_5400,-6.611459637746059,2,200,0.5
2,VEV_5500,-1.3174145508965083,2,10,0.5
2,VEV_5500,-1.3174145508965083,2,50,0.5
2,VEV_5500,-1.3174145508965083,2,200,0.5
2,VEV_6000,-0.00018026904775685602,2,10,0.5
2,VEV_6000,-0.00018026904775685602,2,50,0.5
2,VEV_6000,-0.00018026904775685602,2,200,0.5
2,VEV_6500,-2.190245157335724e-12,2,10,0.5
2,VEV_6500,-2.190245157335724e-12,2,50,0.5
2,VEV_6500,-2.190245157335724e-12,2,200,0.5
2,VEV_5400,-6.6174295617280485,4,10,0.5
2,VEV_5400,-6.6174295617280485,4,50,0.5
2,VEV_5400,-6.6174295617280485,4,200,0.5
2,VEV_5500,-1.319621409552763,4,10,0.5
2,VEV_5500,-1.319621409552763,4,50,0.5
2,VEV_5500,-1.319621409552763,4,200,0.5
2,VEV_6000,-0.0001804172353673068,4,10,0.5
2,VEV_6000,-0.0001804172353673068,4,50,0.5
2,VEV_6000,-0.0001804172353673068,4,200,0.5
2,VEV_6500,-2.1956717583223937e-12,4,10,0.5
2,VEV_6500,-2.1956717583223937e-12,4,50,0.5
2,VEV_6500,-2.1956717583223937e-12,4,200,0.5
2,VEV_5200,-4.778050782611302,2,10,0.5
2,VEV_5200,-4.778050782611302,2,50,0.5
2,VEV_5200,-4.778050782611302,2,200,0.5
2,VEV_5300,-3.7569047126339186,2,10,1.0
2,VEV_5300,-3.7569047126339186,2,50,1.0
2,VEV_5300,-3.7569047126339186,2,200,1.0
2,VEV_5400,-5.642135263840416,2,10,1.0
2,VEV_5400,-5.642135263840416,2,50,1.0
2,VEV_5400,-5.642135263840416,2,200,1.0
2,VEV_5500,-1.328475002446286,2,10,0.5
2,VEV_5500,-1.328475002446286,2,50,0.5
2,VEV_5500,-1.328475002446286,2,200,0.5
2,VEV_6000,-0.0001808966001551511,2,10,0.5
2,VEV_6000,-0.0001808966001551511,2,50,0.5
2,VEV_6000,-0.0001808966001551511,2,200,0.5
2,VEV_6500,-2.113114984942057e-12,2,10,0.5
2,VEV_6500,-2.113114984942057e-12,2,50,0.5
2,VEV_6500,-2.113114984942057e-12,2,200,0.5
2,VEV_5400,-1.7299632714120925,2,10,0.5
2,VEV_5400,-1.7299632714120925,2,50,0.5
2,VEV_5400,-1.7299632714120925,2,200,0.0
2,VEV_5500,0.6392935536680504,2,10,0.5
2,VEV_5500,0.6392935536680504,2,50,0.5
2,VEV_5500,0.6392935536680504,2,200,0.5
2,VEV_6000,-0.00018296003058587435,2,10,0.5
2,VEV_6000,-0.00018296003058587435,2,50,0.5
2,VEV_6000,-0.00018296003058587435,2,200,0.5
2,VEV_6500,-2.1949576095034134e-12,2,10,0.5
2,VEV_6500,-2.1949576095034134e-12,2,50,0.5
2,VEV_6500,-2.1949576095034134e-12,2,200,0.5
2,VEV_5400,-2.7185573743245364,5,10,1.0
2,VEV_5400,-2.7185573743245364,5,50,1.0
2,VEV_5400,-2.7185573743245364,5,200,1.0
2,VEV_5500,0.6436720391991209,5,10,0.5
2,VEV_5500,0.6436720391991209,5,50,0.5
2,VEV_5500,0.6436720391991209,5,200,0.5
2,VEV_6000,-0.0001825995600085806,5,10,0.5
2,VEV_6000,-0.0001825995600085806,5,50,0.5
2,VEV_6000,-0.0001825995600085806,5,200,0.5
2,VEV_6500,-2.184821851982793e-12,5,10,0.5
2,VEV_6500,-2.184821851982793e-12,5,50,0.5
2,VEV_6500,-2.184821851982793e-12,5,200,0.5
2,VEV_5500,-0.3521356941149669,5,10,0.5
2,VEV_5500,-0.3521356941149669,5,50,0.5
2,VEV_5500,-0.3521356941149669,5,200,0.5
2,VEV_6000,-0.00018220928346695218,5,10,0.5
2,VEV_6000,-0.00018220928346695218,5,50,0.5
2,VEV_6000,-0.00018220928346695218,5,200,0.5
2,VEV_6500,-2.166530574234369e-12,5,10,0.5
2,VEV_6500,-2.166530574234369e-12,5,50,0.5
2,VEV_6500,-2.166530574234369e-12,5,200,0.5
2,VEV_5300,-2.8033848140874937,3,10,0.0
2,VEV_5300,-2.8033848140874937,3,50,0.0
2,VEV_5300,-2.8033848140874937,3,200,-1.0
2,VEV_5400,-4.6603328897475365,3,10,0.0
2,VEV_5400,-4.6603328897475365,3,50,0.0
2,VEV_5400,-4.6603328897475365,3,200,-0.5
2,VEV_5500,-0.33337717921874344,3,10,0.5
2,VEV_5500,-0.33337717921874344,3,50,0.5
2,VEV_5500,-0.33337717921874344,3,200,-0.5
2,VEV_6000,-0.00018047462975114654,3,10,0.5
2,VEV_6000,-0.00018047462975114654,3,50,0.5
2,VEV_6000,-0.00018047462975114654,3,200,0.5
2,VEV_6500,-2.093410186385848e-12,3,10,0.5
2,VEV_6500,-2.093410186385848e-12,3,50,0.5
2,VEV_6500,-2.093410186385848e-12,3,200,0.5
2,VEV_5400,-9.458683278848312,2,10,1.0
2,VEV_5400,-9.458683278848312,2,50,1.0
2,VEV_5400,-9.458683278848312,2,200,1.0
2,VEV_5500,-2.256769786594699,2,10,0.5
2,VEV_5500,-2.256769786594699,2,50,0.5
2,VEV_5500,-2.256769786594699,2,200,0.5
2,VEV_6000,-0.00017451232491357297,2,10,0.5
2,VEV_6000,-0.00017451232491357297,2,50,0.5
2,VEV_6000,-0.00017451232491357297,2,200,0.5
2,VEV_6500,-2.0051882135296464e-12,2,10,0.5
2,VEV_6500,-2.0051882135296464e-12,2,50,0.5
2,VEV_6500,-2.0051882135296464e-12,2,200,0.5
2,VEV_5400,-9.445329653393518,4,10,1.0
2,VEV_5400,-9.445329653393518,4,50,1.0
2,VEV_5400,-9.445329653393518,4,200,1.0
2,VEV_5500,-2.2510892031820795,4,10,0.5
2,VEV_5500,-2.2510892031820795,4,50,0.5
2,VEV_5500,-2.2510892031820795,4,200,0.5
2,VEV_6000,-0.00017383465406659764,4,10,0.5
2,VEV_6000,-0.00017383465406659764,4,50,0.5
2,VEV_6000,-0.00017383465406659764,4,200,0.5
2,VEV_6500,-2.000078277571453e-12,4,10,0.5
2,VEV_6500,-2.000078277571453e-12,4,50,0.5
2,VEV_6500,-2.000078277571453e-12,4,200,0.5
2,VEV_5300,-16.99137952649589,2,10,0.5
2,VEV_5300,-16.99137952649589,2,50,0.5
2,VEV_5300,-16.99137952649589,2,200,1.0
2,VEV_5500,-3.177248765649775,2,10,0.5
2,VEV_5500,-3.177248765649775,2,50,0.5
2,VEV_5500,-3.177248765649775,2,200,0.5
2,VEV_6000,-0.00016785779756811354,2,10,0.5
2,VEV_6000,-0.00016785779756811354,2,50,0.5
2,VEV_6000,-0.00016785779756811354,2,200,0.5
2,VEV_6500,-1.892917880695453e-12,2,10,0.5
2,VEV_6500,-1.892917880695453e-12,2,50,0.5
2,VEV_6500,-1.892917880695453e-12,2,200,0.5
2,VEV_5400,-10.25256877728713,5,10,1.0
2,VEV_5400,-10.25256877728713,5,50,1.0
2,VEV_5400,-10.25256877728713,5,200,1.0
2,VEV_5500,-3.1742296487412744,5,10,0.5
2,VEV_5500,-3.1742296487412744,5,50,0.5
2,VEV_5500,-3.1742296487412744,5,200,0.5
2,VEV_6000,-0.00016651307951751418,5,10,0.5
2,VEV_6000,-0.00016651307951751418,5,50,0.5
2,VEV_6000,-0.00016651307951751418,5,200,0.5
2,VEV_6500,-1.7997626493679176e-12,5,10,0.5
2,VEV_6500,-1.7997626493679176e-12,5,50,0.5
2,VEV_6500,-1.7997626493679176e-12,5,200,0.5
2,VEV_5300,-13.112829430554214,3,10,0.0
2,VEV_5300,-13.112829430554214,3,50,0.0
2,VEV_5300,-13.112829430554214,3,200,0.0
2,VEV_5400,-9.304611166798011,3,10,0.5
2,VEV_5400,-9.304611166798011,3,50,0.5
2,VEV_5400,-9.304611166798011,3,200,0.5
2,VEV_5500,-3.193467940850038,3,10,0.5
2,VEV_5500,-3.193467940850038,3,50,0.5
2,VEV_5500,-3.193467940850038,3,200,0.5
2,VEV_6000,-0.0001677895180535265,3,10,0.5
2,VEV_6000,-0.0001677895180535265,3,50,0.5
2,VEV_6000,-0.0001677895180535265,3,200,0.5
2,VEV_6500,-1.892846490475976e-12,3,10,0.5
2,VEV_6500,-1.892846490475976e-12,3,50,0.5
2,VEV_6500,-1.892846490475976e-12,3,200,0.5
2,VEV_5300,-8.394004208588761,4,10,2.0
2,VEV_5300,-8.394004208588761,4,50,2.0
2,VEV_5300,-8.394004208588761,4,200,2.0
2,VEV_5400,-7.431452915353034,4,10,0.5
2,VEV_5400,-7.431452915353034,4,50,0.5
2,VEV_5400,-7.431452915353034,4,200,0.5
2,VEV_5500,-2.236317618160264,4,10,0.5
2,VEV_5500,-2.236317618160264,4,50,0.5
2,VEV_5500,-2.236317618160264,4,200,0.5
2,VEV_6000,-0.0001690497619557048,4,10,0.5
2,VEV_6000,-0.0001690497619557048,4,50,0.5
2,VEV_6000,-0.0001690497619557048,4,200,0.5
2,VEV_6500,-1.8718550931111272e-12,4,10,0.5
2,VEV_6500,-1.8718550931111272e-12,4,50,0.5
2,VEV_6500,-1.8718550931111272e-12,4,200,0.5
2,VEV_5400,-7.342748449257996,2,10,0.5
2,VEV_5400,-7.342748449257996,2,50,0.5
2,VEV_5400,-7.342748449257996,2,200,0.5
2,VEV_5500,-2.1972364175775247,2,10,0.5
2,VEV_5500,-2.1972364175775247,2,50,0.5
2,VEV_5500,-2.1972364175775247,2,200,0.5
2,VEV_6000,-0.00016406665987965356,2,10,0.5
2,VEV_6000,-0.00016406665987965356,2,50,0.5
2,VEV_6000,-0.00016406665987965356,2,200,0.5
2,VEV_6500,-1.705179730701538e-12,2,10,0.5
2,VEV_6500,-1.705179730701538e-12,2,50,0.5
2,VEV_6500,-1.705179730701538e-12,2,200,0.5
2,VEV_5300,-1.7898065814500868,4,10,0.0
2,VEV_5300,-1.7898065814500868,4,50,0.0
2,VEV_5300,-1.7898065814500868,4,200,0.0
2,VEV_5400,-5.588800349535429,4,10,0.5
2,VEV_5400,-5.588800349535429,4,50,0.5
2,VEV_5400,-5.588800349535429,4,200,0.5
2,VEV_5500,-1.2799631251852794,4,10,0.5
2,VEV_5500,-1.2799631251852794,4,50,0.5
2,VEV_5500,-1.2799631251852794,4,200,0.5
2,VEV_6000,-0.00016629549975062143,4,10,0.5
2,VEV_6000,-0.00016629549975062143,4,50,0.5
2,VEV_6000,-0.00016629549975062143,4,200,0.5
2,VEV_6500,-1.6853047060614147e-12,4,10,0.5
2,VEV_6500,-1.6853047060614147e-12,4,50,0.5
2,VEV_6500,-1.6853047060614147e-12,4,200,0.5
2,VEV_5400,-5.431139986492624,2,10,0.5
2,VEV_5400,-5.431139986492624,2,50,0.5
2,VEV_5400,-5.431139986492624,2,200,0.5
2,VEV_5500,-1.2063380964874,2,10,0.5
2,VEV_5500,-1.2063380964874,2,50,0.5
2,VEV_5500,-1.2063380964874,2,200,0.5
2,VEV_6000,-0.0001559178777221352,2,10,0.5
2,VEV_6000,-0.0001559178777221352,2,50,0.5
2,VEV_6000,-0.0001559178777221352,2,200,0.5
2,VEV_6500,-1.4321645521369428e-12,2,10,0.5
2,VEV_6500,-1.4321645521369428e-12,2,50,0.5
2,VEV_6500,-1.4321645521369428e-12,2,200,0.5
2,VEV_5300,-3.4903750840139196,4,10,0.0
2,VEV_5300,-3.4903750840139196,4,50,0.0
2,VEV_5300,-3.4903750840139196,4,200,0.0
2,VEV_5400,-5.404349274861723,4,10,-0.5
2,VEV_5400,-5.404349274861723,4,50,-0.5
2,VEV_5400,-5.404349274861723,4,200,-0.5
2,VEV_5500,-1.1958677217198712,4,10,0.5
2,VEV_5500,-1.1958677217198712,4,50,0.5
2,VEV_5500,-1.1958677217198712,4,200,0.5
2,VEV_6000,-0.00015505526406686242,4,10,0.5
2,VEV_6000,-0.00015505526406686242,4,50,0.5
2,VEV_6000,-0.00015505526406686242,4,200,0.5
2,VEV_6500,-1.3868112302106931e-12,4,10,0.5
2,VEV_6500,-1.3868112302106931e-12,4,50,0.5
2,VEV_6500,-1.3868112302106931e-12,4,200,0.5
2,VEV_5300,-2.4413043012937337,4,10,1.0
2,VEV_5300,-2.4413043012937337,4,50,1.0
2,VEV_5300,-2.4413043012937337,4,200,1.0
2,VEV_5400,-5.350797930744779,4,10,0.5
2,VEV_5400,-5.350797930744779,4,50,0.5
2,VEV_5400,-5.350797930744779,4,200,0.5
2,VEV_5500,-1.1639679760222421,4,10,0.5
2,VEV_5500,-1.1639679760222421,4,50,0.5
2,VEV_5500,-1.1639679760222421,4,200,0.5
2,VEV_6000,-0.0001487970450041098,4,10,0.5
2,VEV_6000,-0.0001487970450041098,4,50,0.5
2,VEV_6000,-0.0001487970450041098,4,200,0.5
2,VEV_6500,-1.2511343748171368e-12,4,10,0.5
2,VEV_6500,-1.2511343748171368e-12,4,50,0.5
2,VEV_6500,-1.2511343748171368e-12,4,200,0.5
2,VEV_5300,-5.065587029441801,2,10,1.0
2,VEV_5300,-5.065587029441801,2,50,1.0
2,VEV_5300,-5.065587029441801,2,200,1.0
2,VEV_5400,-6.490550454353915,2,10,1.0
2,VEV_5400,-6.490550454353915,2,50,1.0
2,VEV_5400,-6.490550454353915,2,200,1.0
2,VEV_5500,-1.7715625114068345,2,10,0.5
2,VEV_5500,-1.7715625114068345,2,50,0.5
2,VEV_5500,-1.7715625114068345,2,200,0.5
2,VEV_6000,-0.0001038300834535987,2,10,0.5
2,VEV_6000,-0.0001038300834535987,2,50,0.5
2,VEV_6000,-0.0001038300834535987,2,200,0.5
2,VEV_6500,-5.321493325453957e-13,2,10,0.5
2,VEV_6500,-5.321493325453957e-13,2,50,0.5
2,VEV_6500,-5.321493325453957e-13,2,200,0.5
2,VEV_5200,-9.265060449277257,3,10,1.5
2,VEV_5200,-9.265060449277257,3,50,1.5
2,VEV_5200,-9.265060449277257,3,200,2.0
2,VEV_5400,-6.216755428738317,3,10,0.5
2,VEV_5400,-6.216755428738317,3,50,0.5
2,VEV_5400,-6.216755428738317,3,200,0.5
2,VEV_5500,-1.6602907163466014,3,10,0.5
2,VEV_5500,-1.6602907163466014,3,50,0.5
2,VEV_5500,-1.6602907163466014,3,200,0.5
2,VEV_6000,-9.547030030905047e-05,3,10,0.5
2,VEV_6000,-9.547030030905047e-05,3,50,0.5
2,VEV_6000,-9.547030030905047e-05,3,200,0.5
2,VEV_6500,-4.2849141997827974e-13,3,10,0.5
2,VEV_6500,-4.2849141997827974e-13,3,50,0.5
2,VEV_6500,-4.2849141997827974e-13,3,200,0.5
2,VEV_5300,5.655151215086541,2,10,1.0
2,VEV_5300,5.655151215086541,2,50,1.0
2,VEV_5300,5.655151215086541,2,200,0.5
2,VEV_5500,0.06548809871159733,2,10,1.0
2,VEV_5500,0.06548809871159733,2,50,1.0
2,VEV_5500,0.06548809871159733,2,200,0.5
2,VEV_6000,-8.250786135959379e-05,2,10,0.5
2,VEV_6000,-8.250786135959379e-05,2,50,0.5
2,VEV_6000,-8.250786135959379e-05,2,200,0.5
2,VEV_6500,-1.901804009580227e-13,2,10,0.5
2,VEV_6500,-1.901804009580227e-13,2,50,0.5
2,VEV_6500,-1.901804009580227e-13,2,200,0.5
2,VEV_5500,0.3906689243953956,4,10,0.5
2,VEV_5500,0.3906689243953956,4,50,0.5
2,VEV_5500,0.3906689243953956,4,200,0.5
2,VEV_6000,-5.589355237822411e-05,4,10,0.5
2,VEV_6000,-5.589355237822411e-05,4,50,0.5
2,VEV_6000,-5.589355237822411e-05,4,200,0.5
2,VEV_6500,-7.470229557766201e-14,4,10,0.5
2,VEV_6500,-7.470229557766201e-14,4,50,0.5
2,VEV_6500,-7.470229557766201e-14,4,200,0.5
2,VEV_5500,1.5644734469701262,5,10,0.5
2,VEV_5500,1.5644734469701262,5,50,0.5
2,VEV_5500,1.5644734469701262,5,200,0.5
2,VEV_6000,-3.501302569012567e-05,5,10,0.5
2,VEV_6000,-3.501302569012567e-05,5,50,0.5
2,VEV_6000,-3.501302569012567e-05,5,200,0.5
2,VEV_6500,-4.835371030577722e-14,5,10,0.5
2,VEV_6500,-4.835371030577722e-14,5,50,0.5
2,VEV_6500,-4.835371030577722e-14,5,200,0.5
2,VEV_5400,0.9081161879124693,5,10,1.0
2,VEV_5400,0.9081161879124693,5,50,1.0
2,VEV_5400,0.9081161879124693,5,200,0.5
2,VEV_5500,1.185111448160372,5,10,0.5
2,VEV_5500,1.185111448160372,5,50,0.5
2,VEV_5500,1.185111448160372,5,200,0.5
2,VEV_6000,-1.5835193389805377e-05,5,10,0.5
2,VEV_6000,-1.5835193389805377e-05,5,50,0.5
2,VEV_6000,-1.5835193389805377e-05,5,200,0.5
2,VEV_6500,-3.868210599893109e-14,5,10,0.5
2,VEV_6500,-3.868210599893109e-14,5,50,0.5
2,VEV_6500,-3.868210599893109e-14,5,200,0.5
2,VEV_5500,1.9860536317350501,4,10,0.5
2,VEV_5500,1.9860536317350501,4,50,0.5
2,VEV_5500,1.9860536317350501,4,200,0.5
2,VEV_6000,-3.872775146856729e-06,4,10,0.5
2,VEV_6000,-3.872775146856729e-06,4,50,0.5
2,VEV_6000,-3.872775146856729e-06,4,200,0.5
2,VEV_6500,-4.593031529190275e-15,4,10,0.5
2,VEV_6500,-4.593031529190275e-15,4,50,0.5
2,VEV_6500,-4.593031529190275e-15,4,200,0.5
2,VEV_5300,8.181728328227067,5,10,0.5
2,VEV_5300,8.181728328227067,5,50,0.5
2,VEV_5300,8.181728328227067,5,200,1.0
2,VEV_5400,1.928572104644374,5,10,1.0
2,VEV_5400,1.928572104644374,5,50,1.0
2,VEV_5400,1.928572104644374,5,200,1.5
2,VEV_5500,2.0446004859030893,5,10,0.5
2,VEV_5500,2.0446004859030893,5,50,0.5
2,VEV_5500,2.0446004859030893,5,200,0.5
2,VEV_6000,-3.544945006055632e-06,5,10,0.5
2,VEV_6000,-3.544945006055632e-06,5,50,0.5
2,VEV_6000,-3.544945006055632e-06,5,200,0.5
2,VEV_6500,-3.719959731165206e-15,5,10,0.5
2,VEV_6500,-3.719959731165206e-15,5,50,0.5
2,VEV_6500,-3.719959731165206e-15,5,200,0.5
2,VEV_5300,14.835770721767275,2,10,0.0
2,VEV_5300,14.835770721767275,2,50,0.0
2,VEV_5300,14.835770721767275,2,200,0.0
2,VEV_5500,3.0122444765936356,2,10,0.5
2,VEV_5500,3.0122444765936356,2,50,0.5
2,VEV_5500,3.0122444765936356,2,200,0.5
2,VEV_6000,-3.6359652953206566e-09,2,10,0.5
2,VEV_6000,-3.6359652953206566e-09,2,50,0.5
2,VEV_6000,-3.6359652953206566e-09,2,200,0.5
2,VEV_6500,-5.384891594252664e-23,2,10,0.5
2,VEV_6500,-5.384891594252664e-23,2,50,0.5
2,VEV_6500,-5.384891594252664e-23,2,200,0.5
2,VEV_5300,17.402142320774345,4,10,0.5
2,VEV_5300,17.402142320774345,4,50,0.5
2,VEV_5300,17.402142320774345,4,200,1.0
2,VEV_5500,3.35200599777455,4,10,0.5
2,VEV_5500,3.35200599777455,4,50,0.5
2,VEV_5500,3.35200599777455,4,200,0.5
2,VEV_6000,-1.9939087858827883e-10,4,10,0.5
2,VEV_6000,-1.9939087858827883e-10,4,50,0.5
2,VEV_6000,-1.9939087858827883e-10,4,200,0.5
2,VEV_6500,-2.254519493838939e-26,4,10,0.5
2,VEV_6500,-2.254519493838939e-26,4,50,0.5
2,VEV_6500,-2.254519493838939e-26,4,200,0.5
2,VEV_5300,17.52774540886148,2,10,1.0
2,VEV_5300,17.52774540886148,2,50,1.0
2,VEV_5300,17.52774540886148,2,200,1.0
2,VEV_5500,3.366312453357439,2,10,1.0
2,VEV_5500,3.366312453357439,2,50,1.0
2,VEV_5500,3.366312453357439,2,200,0.5
2,VEV_6000,-1.7051545727977063e-10,2,10,0.5
2,VEV_6000,-1.7051545727977063e-10,2,50,0.5
2,VEV_6000,-1.7051545727977063e-10,2,200,0.5
2,VEV_6500,-1.481442008231349e-26,2,10,0.5
2,VEV_6500,-1.481442008231349e-26,2,50,0.5
2,VEV_6500,-1.481442008231349e-26,2,200,0.5
2,VEV_5300,34.15598696008476,5,10,1.5
2,VEV_5300,34.15598696008476,5,50,1.5
2,VEV_5300,34.15598696008476,5,200,1.5
2,VEV_5400,15.345480668571332,5,10,1.0
2,VEV_5400,15.345480668571332,5,50,1.0
2,VEV_5400,15.345480668571332,5,200,1.0
2,VEV_5500,4.996406002915309,5,10,0.5
2,VEV_5500,4.996406002915309,5,50,0.5
2,VEV_5500,4.996406002915309,5,200,0.5
2,VEV_6000,-1.2496207903292023e-27,5,10,0.5
2,VEV_6000,-1.2496207903292023e-27,5,50,0.5
2,VEV_6000,-1.2496207903292023e-27,5,200,0.5
2,VEV_6500,-1.9492377725898143e-80,5,10,0.5
2,VEV_6500,-1.9492377725898143e-80,5,50,0.5
2,VEV_6500,-1.9492377725898143e-80,5,200,0.5
3,VEV_5300,14.348056776270326,3,10,1.0
3,VEV_5300,14.348056776270326,3,50,1.0
3,VEV_5300,14.348056776270326,3,200,1.0
3,VEV_5400,5.988856157193666,3,10,1.0
3,VEV_5400,5.988856157193666,3,50,1.0
3,VEV_5400,5.988856157193666,3,200,0.5
3,VEV_5500,2.646840932029014,3,10,0.5
3,VEV_5500,2.646840932029014,3,50,0.5
3,VEV_5500,2.646840932029014,3,200,0.5
3,VEV_6000,-8.499917263782851e-08,3,10,0.5
3,VEV_6000,-8.499917263782851e-08,3,50,0.5
3,VEV_6000,-8.499917263782851e-08,3,200,0.5
3,VEV_6500,-4.348864792890788e-19,3,10,0.5
3,VEV_6500,-4.348864792890788e-19,3,50,0.5
3,VEV_6500,-4.348864792890788e-19,3,200,0.5
3,VEV_5300,15.348048212364692,2,10,2.0
3,VEV_5300,15.348048212364692,2,50,2.0
3,VEV_5300,15.348048212364692,2,200,2.0
3,VEV_5400,6.988853118505258,2,10,0.5
3,VEV_5400,6.988853118505258,2,50,0.5
3,VEV_5400,6.988853118505258,2,200,0.5
3,VEV_5500,2.6468402661289163,2,10,1.0
3,VEV_5500,2.6468402661289163,2,50,1.0
3,VEV_5500,2.6468402661289163,2,200,1.0
3,VEV_6000,-8.499927181309534e-08,2,10,0.5
3,VEV_6000,-8.499927181309534e-08,2,50,0.5
3,VEV_6000,-8.499927181309534e-08,2,200,0.5
3,VEV_6500,-4.348872657273559e-19,2,10,0.5
3,VEV_6500,-4.348872657273559e-19,2,50,0.5
3,VEV_6500,-4.348872657273559e-19,2,200,0.5
3,VEV_5400,6.988852095378363,5,10,0.5
3,VEV_5400,6.988852095378363,5,50,0.5
3,VEV_5400,6.988852095378363,5,200,0.5
3,VEV_5500,2.6468400419280256,5,10,0.5
3,VEV_5500,2.6468400419280256,5,50,0.5
3,VEV_5500,2.6468400419280256,5,200,0.5
3,VEV_6000,-8.499930228953433e-08,5,10,0.5
3,VEV_6000,-8.499930228953433e-08,5,50,0.5
3,VEV_6000,-8.499930228953433e-08,5,200,0.5
3,VEV_6500,-4.348875304082306e-19,5,10,0.5
3,VEV_6500,-4.348875304082306e-19,5,50,0.5
3,VEV_6500,-4.348875304082306e-19,5,200,0.5
3,VEV_5300,10.34808608378713,3,10,1.0
