day,timestamp,trader,counterparty,product,side,direction,price,qty,bid,ask,mid,spread,signed_price_vs_mid,touch_distance,at_or_through_touch,inside_spread,future_mid_10,edge_10,mid_move_10,future_mid_50,edge_50,mid_move_50,future_mid_200,edge_200,mid_move_200,future_mid_500,edge_500,mid_move_500,future_mid_1000,edge_1000,mid_move_1000,future_mid_2000,edge_2000,mid_move_2000,future_mid_5000,edge_5000,mid_move_5000
1,31700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,buy,1,5237.0,4,5232.0,5237.0,5234.5,5.0,2.5,0.0,True,False,5234.5,-2.5,0.0,5234.5,-2.5,0.0,5236.5,-0.5,2.0,5236.0,-1.0,1.5,5238.0,1.0,3.5,5235.5,-1.5,1.0,5233.0,-4.0,-1.5
1,31700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5237.0,4,5232.0,5237.0,5234.5,5.0,-2.5,-5.0,False,False,5234.5,2.5,-0.0,5234.5,2.5,-0.0,5236.5,0.5,-2.0,5236.0,1.0,-1.5,5238.0,-1.0,-3.5,5235.5,1.5,-1.0,5233.0,4.0,1.5
1,32000,Mark 14,Mark 38,HYDROGEL_PACK,buy,1,9938.0,5,9938.0,9954.0,9946.0,16.0,-8.0,-16.0,False,False,9947.0,9.0,1.0,9947.0,9.0,1.0,9947.0,9.0,1.0,9952.0,14.0,6.0,9955.0,17.0,9.0,9951.0,13.0,5.0,9947.0,9.0,1.0
1,32000,Mark 38,Mark 14,HYDROGEL_PACK,sell,-1,9938.0,5,9938.0,9954.0,9946.0,16.0,8.0,0.0,True,False,9947.0,-9.0,-1.0,9947.0,-9.0,-1.0,9947.0,-9.0,-1.0,9952.0,-14.0,-6.0,9955.0,-17.0,-9.0,9951.0,-13.0,-5.0,9947.0,-9.0,-1.0
1,32600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,buy,1,5240.0,5,5235.0,5240.0,5237.5,5.0,2.5,0.0,True,False,5238.0,-2.0,0.5,5238.0,-2.0,0.5,5237.0,-3.0,-0.5,5240.0,0.0,2.5,5236.5,-3.5,-1.0,5235.0,-5.0,-2.5,5232.0,-8.0,-5.5
1,32600,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5240.0,5,5235.0,5240.0,5237.5,5.0,-2.5,-5.0,False,False,5238.0,2.0,-0.5,5238.0,2.0,-0.5,5237.0,3.0,0.5,5240.0,-0.0,-2.5,5236.5,3.5,1.0,5235.0,5.0,2.5,5232.0,8.0,5.5
1,32800,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,buy,1,5238.0,7,5236.0,5238.0,5237.0,2.0,1.0,0.0,True,False,5239.0,1.0,2.0,5239.0,1.0,2.0,5239.5,1.5,2.5,5239.5,1.5,2.5,5235.5,-2.5,-1.5,5235.5,-2.5,-1.5,5231.5,-6.5,-5.5
1,32800,Mark 22,Mark 67,VELVETFRUIT_EXTRACT,sell,-1,5238.0,7,5236.0,5238.0,5237.0,2.0,-1.0,-2.0,False,False,5239.0,-1.0,-2.0,5239.0,-1.0,-2.0,5239.5,-1.5,-2.5,5239.5,-1.5,-2.5,5235.5,2.5,1.5,5235.5,2.5,1.5,5231.5,6.5,5.5
1,33600,Mark 14,Mark 38,HYDROGEL_PACK,buy,1,9948.0,6,9948.0,9964.0,9956.0,16.0,-8.0,-16.0,False,False,9955.0,7.0,-1.0,9955.0,7.0,-1.0,9953.0,5.0,-3.0,9950.0,2.0,-6.0,9950.0,2.0,-6.0,9954.0,6.0,-2.0,9943.0,-5.0,-13.0
1,33600,Mark 38,Mark 14,HYDROGEL_PACK,sell,-1,9948.0,6,9948.0,9964.0,9956.0,16.0,8.0,0.0,True,False,9955.0,-7.0,1.0,9955.0,-7.0,1.0,9953.0,-5.0,3.0,9950.0,-2.0,6.0,9950.0,-2.0,6.0,9954.0,-6.0,2.0,9943.0,5.0,13.0
1,36200,Mark 38,Mark 14,VEV_4000,buy,1,1244.0,3,1223.0,1244.0,1233.5,21.0,10.5,0.0,True,False,1232.5,-11.5,-1.0,1232.5,-11.5,-1.0,1233.5,-10.5,0.0,1233.0,-11.0,-0.5,1233.5,-10.5,0.0,1232.0,-12.0,-1.5,1228.5,-15.5,-5.0
1,36200,Mark 14,Mark 38,VEV_4000,sell,-1,1244.0,3,1223.0,1244.0,1233.5,21.0,-10.5,-21.0,False,False,1232.5,11.5,1.0,1232.5,11.5,1.0,1233.5,10.5,-0.0,1233.0,11.0,0.5,1233.5,10.5,-0.0,1232.0,12.0,1.5,1228.5,15.5,5.0
1,36500,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,buy,1,5232.0,7,5232.0,5235.0,5233.5,3.0,-1.5,-3.0,False,False,5231.0,-1.0,-2.5,5231.0,-1.0,-2.5,5233.0,1.0,-0.5,5230.5,-1.5,-3.0,5231.5,-0.5,-2.0,5231.5,-0.5,-2.0,5228.5,-3.5,-5.0
1,36500,Mark 55,Mark 22,VELVETFRUIT_EXTRACT,sell,-1,5232.0,7,5232.0,5235.0,5233.5,3.0,1.5,0.0,True,False,5231.0,1.0,2.5,5231.0,1.0,2.5,5233.0,-1.0,0.5,5230.5,1.5,3.0,5231.5,0.5,2.0,5231.5,0.5,2.0,5228.5,3.5,5.0
1,37400,Mark 14,Mark 38,HYDROGEL_PACK,buy,1,9936.0,4,9936.0,9952.0,9944.0,16.0,-8.0,-16.0,False,False,9946.0,10.0,2.0,9946.0,10.0,2.0,9948.0,12.0,4.0,9951.0,15.0,7.0,9945.0,9.0,1.0,9943.0,7.0,-1.0,9961.0,25.0,17.0
1,37400,Mark 38,Mark 14,HYDROGEL_PACK,sell,-1,9936.0,4,9936.0,9952.0,9944.0,16.0,8.0,0.0,True,False,9946.0,-10.0,-2.0,9946.0,-10.0,-2.0,9948.0,-12.0,-4.0,9951.0,-15.0,-7.0,9945.0,-9.0,-1.0,9943.0,-7.0,1.0,9961.0,-25.0,-17.0
1,38500,Mark 01,Mark 22,VEV_5500,buy,1,6.0,5,6.0,7.0,6.5,1.0,-0.5,-1.0,False,False,6.5,0.5,0.0,6.5,0.5,0.0,6.5,0.5,0.0,6.5,0.5,0.0,6.5,0.5,0.0,6.5,0.5,0.0,6.0,0.0,-0.5
1,38500,Mark 22,Mark 01,VEV_5500,sell,-1,6.0,5,6.0,7.0,6.5,1.0,0.5,0.0,True,False,6.5,-0.5,-0.0,6.5,-0.5,-0.0,6.5,-0.5,-0.0,6.5,-0.5,-0.0,6.5,-0.5,-0.0,6.5,-0.5,-0.0,6.0,-0.0,0.5
1,38500,Mark 01,Mark 22,VEV_6000,buy,1,0.0,5,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1,38500,Mark 22,Mark 01,VEV_6000,sell,-1,0.0,5,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
1,38500,Mark 01,Mark 22,VEV_6500,buy,1,0.0,5,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1,38500,Mark 22,Mark 01,VEV_6500,sell,-1,0.0,5,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
1,38700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,buy,1,5228.0,8,5228.0,5234.0,5231.0,6.0,-3.0,-6.0,False,False,5230.5,2.5,-0.5,5230.5,2.5,-0.5,5234.0,6.0,3.0,5234.5,6.5,3.5,5235.0,7.0,4.0,5232.0,4.0,1.0,5232.5,4.5,1.5
1,38700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,sell,-1,5228.0,8,5228.0,5234.0,5231.0,6.0,3.0,0.0,True,False,5230.5,-2.5,0.5,5230.5,-2.5,0.5,5234.0,-6.0,-3.0,5234.5,-6.5,-3.5,5235.0,-7.0,-4.0,5232.0,-4.0,-1.0,5232.5,-4.5,-1.5
1,39400,Mark 22,Mark 49,VELVETFRUIT_EXTRACT,buy,1,5234.0,5,5232.0,5233.0,5232.5,1.0,1.5,1.0,True,False,5233.5,-0.5,1.0,5233.5,-0.5,1.0,5234.5,0.5,2.0,5234.5,0.5,2.0,5233.5,-0.5,1.0,5227.5,-6.5,-5.0,5239.5,5.5,7.0
1,39400,Mark 49,Mark 22,VELVETFRUIT_EXTRACT,sell,-1,5234.0,5,5232.0,5233.0,5232.5,1.0,-1.5,-2.0,False,False,5233.5,0.5,-1.0,5233.5,0.5,-1.0,5234.5,-0.5,-2.0,5234.5,-0.5,-2.0,5233.5,0.5,-1.0,5227.5,6.5,5.0,5239.5,-5.5,-7.0
1,39400,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,buy,1,5233.0,9,5232.0,5233.0,5232.5,1.0,0.5,0.0,True,False,5233.5,0.5,1.0,5233.5,0.5,1.0,5234.5,1.5,2.0,5234.5,1.5,2.0,5233.5,0.5,1.0,5227.5,-5.5,-5.0,5239.5,6.5,7.0
1,39400,Mark 49,Mark 67,VELVETFRUIT_EXTRACT,sell,-1,5233.0,9,5232.0,5233.0,5232.5,1.0,-0.5,-1.0,False,False,5233.5,-0.5,-1.0,5233.5,-0.5,-1.0,5234.5,-1.5,-2.0,5234.5,-1.5,-2.0,5233.5,-0.5,-1.0,5227.5,5.5,5.0,5239.5,-6.5,-7.0
1,39800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,buy,1,5232.0,4,5232.0,5238.0,5235.0,6.0,-3.0,-6.0,False,False,5234.5,2.5,-0.5,5234.5,2.5,-0.5,5234.0,2.0,-1.0,5233.0,1.0,-2.0,5231.5,-0.5,-3.5,5229.5,-2.5,-5.5,5243.5,11.5,8.5
1,39800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,sell,-1,5232.0,4,5232.0,5238.0,5235.0,6.0,3.0,0.0,True,False,5234.5,-2.5,0.5,5234.5,-2.5,0.5,5234.0,-2.0,1.0,5233.0,-1.0,2.0,5231.5,0.5,3.5,5229.5,2.5,5.5,5243.5,-11.5,-8.5
1,40400,Mark 01,Mark 22,VEV_5300,buy,1,41.0,4,41.0,43.0,42.0,2.0,-1.0,-2.0,False,False,42.0,1.0,0.0,42.0,1.0,0.0,42.0,1.0,0.0,42.0,1.0,0.0,40.0,-1.0,-2.0,41.0,0.0,-1.0,45.0,4.0,3.0
1,40400,Mark 22,Mark 01,VEV_5300,sell,-1,41.0,4,41.0,43.0,42.0,2.0,1.0,0.0,True,False,42.0,-1.0,-0.0,42.0,-1.0,-0.0,42.0,-1.0,-0.0,42.0,-1.0,-0.0,40.0,1.0,2.0,41.0,-0.0,1.0,45.0,-4.0,-3.0
1,40400,Mark 01,Mark 22,VEV_5400,buy,1,14.0,4,14.0,15.0,14.5,1.0,-0.5,-1.0,False,False,14.5,0.5,0.0,14.5,0.5,0.0,14.0,0.0,-0.5,14.0,0.0,-0.5,13.5,-0.5,-1.0,14.0,0.0,-0.5,16.0,2.0,1.5
1,40400,Mark 22,Mark 01,VEV_5400,sell,-1,14.0,4,14.0,15.0,14.5,1.0,0.5,0.0,True,False,14.5,-0.5,-0.0,14.5,-0.5,-0.0,14.0,-0.0,0.5,14.0,-0.0,0.5,13.5,0.5,1.0,14.0,-0.0,0.5,16.0,-2.0,-1.5
1,40400,Mark 01,Mark 22,VEV_5500,buy,1,6.0,4,6.0,7.0,6.5,1.0,-0.5,-1.0,False,False,6.5,0.5,0.0,6.5,0.5,0.0,6.5,0.5,0.0,6.5,0.5,0.0,5.5,-0.5,-1.0,6.5,0.5,0.0,7.0,1.0,0.5
1,40400,Mark 22,Mark 01,VEV_5500,sell,-1,6.0,4,6.0,7.0,6.5,1.0,0.5,0.0,True,False,6.5,-0.5,-0.0,6.5,-0.5,-0.0,6.5,-0.5,-0.0,6.5,-0.5,-0.0,5.5,0.5,1.0,6.5,-0.5,-0.0,7.0,-1.0,-0.5
1,40400,Mark 01,Mark 22,VEV_6000,buy,1,0.0,4,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1,40400,Mark 22,Mark 01,VEV_6000,sell,-1,0.0,4,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
1,40400,Mark 01,Mark 22,VEV_6500,buy,1,0.0,4,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1,40400,Mark 22,Mark 01,VEV_6500,sell,-1,0.0,4,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
1,40900,Mark 38,Mark 14,HYDROGEL_PACK,buy,1,9951.0,5,9935.0,9951.0,9943.0,16.0,8.0,0.0,True,False,9944.0,-7.0,1.0,9944.0,-7.0,1.0,9944.0,-7.0,1.0,9944.0,-7.0,1.0,9948.0,-3.0,5.0,9953.0,2.0,10.0,9969.0,18.0,26.0
1,40900,Mark 14,Mark 38,HYDROGEL_PACK,sell,-1,9951.0,5,9935.0,9951.0,9943.0,16.0,-8.0,-16.0,False,False,9944.0,7.0,-1.0,9944.0,7.0,-1.0,9944.0,7.0,-1.0,9944.0,7.0,-1.0,9948.0,3.0,-5.0,9953.0,-2.0,-10.0,9969.0,-18.0,-26.0
1,41300,Mark 38,Mark 14,HYDROGEL_PACK,buy,1,9953.0,5,9937.0,9953.0,9945.0,16.0,8.0,0.0,True,False,9944.0,-9.0,-1.0,9944.0,-9.0,-1.0,9945.0,-8.0,0.0,9946.0,-7.0,1.0,9959.0,6.0,14.0,9959.0,6.0,14.0,9972.0,19.0,27.0
1,41300,Mark 14,Mark 38,HYDROGEL_PACK,sell,-1,9953.0,5,9937.0,9953.0,9945.0,16.0,-8.0,-16.0,False,False,9944.0,9.0,1.0,9944.0,9.0,1.0,9945.0,8.0,-0.0,9946.0,7.0,-1.0,9959.0,-6.0,-14.0,9959.0,-6.0,-14.0,9972.0,-19.0,-27.0
1,43400,Mark 01,Mark 22,VEV_5400,buy,1,13.0,5,13.0,15.0,14.0,2.0,-1.0,-2.0,False,False,13.5,0.5,-0.5,13.5,0.5,-0.5,14.0,1.0,0.0,14.5,1.5,0.5,15.5,2.5,1.5,16.0,3.0,2.0,16.5,3.5,2.5
1,43400,Mark 22,Mark 01,VEV_5400,sell,-1,13.0,5,13.0,15.0,14.0,2.0,1.0,0.0,True,False,13.5,-0.5,0.5,13.5,-0.5,0.5,14.0,-1.0,-0.0,14.5,-1.5,-0.5,15.5,-2.5,-1.5,16.0,-3.0,-2.0,16.5,-3.5,-2.5
1,43400,Mark 01,Mark 22,VEV_5500,buy,1,6.0,5,6.0,7.0,6.5,1.0,-0.5,-1.0,False,False,6.0,0.0,-0.5,6.0,0.0,-0.5,6.5,0.5,0.0,6.5,0.5,0.0,6.5,0.5,0.0,7.0,1.0,0.5,7.5,1.5,1.0
1,43400,Mark 22,Mark 01,VEV_5500,sell,-1,6.0,5,6.0,7.0,6.5,1.0,0.5,0.0,True,False,6.0,-0.0,0.5,6.0,-0.0,0.5,6.5,-0.5,-0.0,6.5,-0.5,-0.0,6.5,-0.5,-0.0,7.0,-1.0,-0.5,7.5,-1.5,-1.0
1,43400,Mark 01,Mark 22,VEV_6000,buy,1,0.0,5,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1,43400,Mark 22,Mark 01,VEV_6000,sell,-1,0.0,5,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
1,43400,Mark 01,Mark 22,VEV_6500,buy,1,0.0,5,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1,43400,Mark 22,Mark 01,VEV_6500,sell,-1,0.0,5,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
1,43600,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,buy,1,5229.0,4,5229.0,5234.0,5231.5,5.0,-2.5,-5.0,False,False,5232.5,3.5,1.0,5232.5,3.5,1.0,5233.5,4.5,2.0,5236.0,7.0,4.5,5239.5,10.5,8.0,5242.0,13.0,10.5,5245.5,16.5,14.0
1,43600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,sell,-1,5229.0,4,5229.0,5234.0,5231.5,5.0,2.5,0.0,True,False,5232.5,-3.5,-1.0,5232.5,-3.5,-1.0,5233.5,-4.5,-2.0,5236.0,-7.0,-4.5,5239.5,-10.5,-8.0,5242.0,-13.0,-10.5,5245.5,-16.5,-14.0
1,43900,Mark 14,Mark 38,HYDROGEL_PACK,buy,1,9952.0,6,9952.0,9968.0,9960.0,16.0,-8.0,-16.0,False,False,9964.0,12.0,4.0,9964.0,12.0,4.0,9968.0,16.0,8.0,9967.0,15.0,7.0,9969.0,17.0,9.0,9969.0,17.0,9.0,9968.0,16.0,8.0
1,43900,Mark 38,Mark 14,HYDROGEL_PACK,sell,-1,9952.0,6,9952.0,9968.0,9960.0,16.0,8.0,0.0,True,False,9964.0,-12.0,-4.0,9964.0,-12.0,-4.0,9968.0,-16.0,-8.0,9967.0,-15.0,-7.0,9969.0,-17.0,-9.0,9969.0,-17.0,-9.0,9968.0,-16.0,-8.0
1,45200,Mark 14,Mark 38,HYDROGEL_PACK,buy,1,9961.0,2,9961.0,9977.0,9969.0,16.0,-8.0,-16.0,False,False,9964.0,3.0,-5.0,9964.0,3.0,-5.0,9971.0,10.0,2.0,9972.0,11.0,3.0,9971.0,10.0,2.0,9973.0,12.0,4.0,9982.0,21.0,13.0
1,45200,Mark 38,Mark 14,HYDROGEL_PACK,sell,-1,9961.0,2,9961.0,9977.0,9969.0,16.0,8.0,0.0,True,False,9964.0,-3.0,5.0,9964.0,-3.0,5.0,9971.0,-10.0,-2.0,9972.0,-11.0,-3.0,9971.0,-10.0,-2.0,9973.0,-12.0,-4.0,9982.0,-21.0,-13.0
1,45400,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,buy,1,5241.0,8,5239.0,5241.0,5240.0,2.0,1.0,0.0,True,False,5243.5,2.5,3.5,5243.5,2.5,3.5,5242.0,1.0,2.0,5247.5,6.5,7.5,5244.0,3.0,4.0,5246.0,5.0,6.0,5246.5,5.5,6.5
1,45400,Mark 22,Mark 67,VELVETFRUIT_EXTRACT,sell,-1,5241.0,8,5239.0,5241.0,5240.0,2.0,-1.0,-2.0,False,False,5243.5,-2.5,-3.5,5243.5,-2.5,-3.5,5242.0,-1.0,-2.0,5247.5,-6.5,-7.5,5244.0,-3.0,-4.0,5246.0,-5.0,-6.0,5246.5,-5.5,-6.5
1,47700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,buy,1,5243.0,4,5243.0,5245.0,5244.0,2.0,-1.0,-2.0,False,False,5246.5,3.5,2.5,5246.5,3.5,2.5,5245.5,2.5,1.5,5244.5,1.5,0.5,5245.5,2.5,1.5,5245.5,2.5,1.5,5246.0,3.0,2.0
1,47700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,sell,-1,5243.0,4,5243.0,5245.0,5244.0,2.0,1.0,0.0,True,False,5246.5,-3.5,-2.5,5246.5,-3.5,-2.5,5245.5,-2.5,-1.5,5244.5,-1.5,-0.5,5245.5,-2.5,-1.5,5245.5,-2.5,-1.5,5246.0,-3.0,-2.0
1,48300,Mark 14,Mark 38,HYDROGEL_PACK,buy,1,9960.0,3,9960.0,9975.0,9967.5,15.0,-7.5,-15.0,False,False,9966.0,6.0,-1.5,9966.0,6.0,-1.5,9966.0,6.0,-1.5,9966.0,6.0,-1.5,9975.0,15.0,7.5,9980.0,20.0,12.5,9967.0,7.0,-0.5
1,48300,Mark 38,Mark 14,HYDROGEL_PACK,sell,-1,9960.0,3,9960.0,9975.0,9967.5,15.0,7.5,0.0,True,False,9966.0,-6.0,1.5,9966.0,-6.0,1.5,9966.0,-6.0,1.5,9966.0,-6.0,1.5,9975.0,-15.0,-7.5,9980.0,-20.0,-12.5,9967.0,-7.0,0.5
1,48900,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,buy,1,5241.0,6,5241.0,5246.0,5243.5,5.0,-2.5,-5.0,False,False,5244.0,3.0,0.5,5244.0,3.0,0.5,5244.5,3.5,1.0,5243.5,2.5,0.0,5247.5,6.5,4.0,5243.0,2.0,-0.5,5244.5,3.5,1.0
1,48900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,sell,-1,5241.0,6,5241.0,5246.0,5243.5,5.0,2.5,0.0,True,False,5244.0,-3.0,-0.5,5244.0,-3.0,-0.5,5244.5,-3.5,-1.0,5243.5,-2.5,-0.0,5247.5,-6.5,-4.0,5243.0,-2.0,0.5,5244.5,-3.5,-1.0
1,49800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,buy,1,5244.0,3,5244.0,5249.0,5246.5,5.0,-2.5,-5.0,False,False,5247.5,3.5,1.0,5247.5,3.5,1.0,5247.5,3.5,1.0,5246.0,2.0,-0.5,5245.0,1.0,-1.5,5247.5,3.5,1.0,5244.5,0.5,-2.0
1,49800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,sell,-1,5244.0,3,5244.0,5249.0,5246.5,5.0,2.5,0.0,True,False,5247.5,-3.5,-1.0,5247.5,-3.5,-1.0,5247.5,-3.5,-1.0,5246.0,-2.0,0.5,5245.0,-1.0,1.5,5247.5,-3.5,-1.0,5244.5,-0.5,2.0
1,50200,Mark 14,Mark 38,VEV_4000,buy,1,1236.0,2,1236.0,1257.0,1246.5,21.0,-10.5,-21.0,False,False,1246.5,10.5,0.0,1246.5,10.5,0.0,1246.5,10.5,0.0,1239.0,3.0,-7.5,1245.5,9.5,-1.0,1246.5,10.5,0.0,1245.5,9.5,-1.0
1,50200,Mark 38,Mark 14,VEV_4000,sell,-1,1236.0,2,1236.0,1257.0,1246.5,21.0,10.5,0.0,True,False,1246.5,-10.5,-0.0,1246.5,-10.5,-0.0,1246.5,-10.5,-0.0,1239.0,-3.0,7.5,1245.5,-9.5,1.0,1246.5,-10.5,-0.0,1245.5,-9.5,1.0
1,50300,Mark 38,Mark 14,VEV_4000,buy,1,1257.0,3,1236.0,1257.0,1246.5,21.0,10.5,0.0,True,False,1246.5,-10.5,0.0,1246.5,-10.5,0.0,1245.5,-11.5,-1.0,1243.5,-13.5,-3.0,1245.5,-11.5,-1.0,1247.5,-9.5,1.0,1245.5,-11.5,-1.0
1,50300,Mark 14,Mark 38,VEV_4000,sell,-1,1257.0,3,1236.0,1257.0,1246.5,21.0,-10.5,-21.0,False,False,1246.5,10.5,-0.0,1246.5,10.5,-0.0,1245.5,11.5,1.0,1243.5,13.5,3.0,1245.5,11.5,1.0,1247.5,9.5,-1.0,1245.5,11.5,1.0
1,50700,Mark 01,Mark 22,VEV_5400,buy,1,16.0,5,16.0,17.0,16.5,1.0,-0.5,-1.0,False,False,16.0,0.0,-0.5,16.0,0.0,-0.5,16.0,0.0,-0.5,16.5,0.5,0.0,16.5,0.5,0.0,17.0,1.0,0.5,16.5,0.5,0.0
1,50700,Mark 22,Mark 01,VEV_5400,sell,-1,16.0,5,16.0,17.0,16.5,1.0,0.5,0.0,True,False,16.0,-0.0,0.5,16.0,-0.0,0.5,16.0,-0.0,0.5,16.5,-0.5,-0.0,16.5,-0.5,-0.0,17.0,-1.0,-0.5,16.5,-0.5,-0.0
1,50700,Mark 01,Mark 22,VEV_5500,buy,1,7.0,5,7.0,8.0,7.5,1.0,-0.5,-1.0,False,False,7.0,0.0,-0.5,7.0,0.0,-0.5,7.0,0.0,-0.5,7.5,0.5,0.0,7.5,0.5,0.0,7.5,0.5,0.0,7.5,0.5,0.0
1,50700,Mark 22,Mark 01,VEV_5500,sell,-1,7.0,5,7.0,8.0,7.5,1.0,0.5,0.0,True,False,7.0,-0.0,0.5,7.0,-0.0,0.5,7.0,-0.0,0.5,7.5,-0.5,-0.0,7.5,-0.5,-0.0,7.5,-0.5,-0.0,7.5,-0.5,-0.0
1,50700,Mark 01,Mark 22,VEV_6000,buy,1,0.0,5,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1,50700,Mark 22,Mark 01,VEV_6000,sell,-1,0.0,5,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
1,50700,Mark 01,Mark 22,VEV_6500,buy,1,0.0,5,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1,50700,Mark 22,Mark 01,VEV_6500,sell,-1,0.0,5,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
1,51700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,buy,1,5243.0,4,5243.0,5248.0,5245.5,5.0,-2.5,-5.0,False,False,5247.5,4.5,2.0,5247.5,4.5,2.0,5246.5,3.5,1.0,5246.5,3.5,1.0,5246.0,3.0,0.5,5245.5,2.5,0.0,5246.0,3.0,0.5
1,51700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,sell,-1,5243.0,4,5243.0,5248.0,5245.5,5.0,2.5,0.0,True,False,5247.5,-4.5,-2.0,5247.5,-4.5,-2.0,5246.5,-3.5,-1.0,5246.5,-3.5,-1.0,5246.0,-3.0,-0.5,5245.5,-2.5,-0.0,5246.0,-3.0,-0.5
