timestamp,buyer,seller,symbol,currency,price,quantity,day,mark_side,counterparty,signed_qty,product,bid_price_1,bid_volume_1,ask_price_1,ask_volume_1,mid_price,spread,top_depth,price_vs_mid,price_vs_bid,price_vs_ask,book_relation,liquidity_proxy,side_sign,future_mid_t10,future_mid_t50,future_mid_t200,future_mid_t500,signed_mid_move_t10,edge_vs_trade_t10,signed_mid_move_t50,edge_vs_trade_t50,signed_mid_move_t200,edge_vs_trade_t200,signed_mid_move_t500,edge_vs_trade_t500,spread_pctile_in_product_day,top_depth_pctile_in_product_day
191100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5237.0,8,1,sell,Mark 14,-8,VELVETFRUIT_EXTRACT,5237,15,5242,15,5239.5,5,30,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5239.5,5239.5,5240.0,5237.5,-0.0,-2.5,-0.0,-2.5,-0.5,-3.0,2.0,-0.5,0.8202,0.0459
192600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5231.0,3,1,sell,Mark 14,-3,VELVETFRUIT_EXTRACT,5231,25,5236,25,5233.5,5,50,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5233.5,5233.5,5235.5,5235.5,-0.0,-2.5,-0.0,-2.5,-2.0,-4.5,-2.0,-4.5,0.8202,0.275
194400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5234.0,5,1,sell,Mark 14,-5,VELVETFRUIT_EXTRACT,5234,18,5239,53,5236.5,5,71,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5237.5,5237.5,5235.5,5233.5,-1.0,-3.5,-1.0,-3.5,1.0,-1.5,3.0,0.5,0.8202,0.3867
195200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5236.0,3,1,buy,Mark 14,3,VELVETFRUIT_EXTRACT,5231,20,5236,20,5233.5,5,40,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5233.5,5233.5,5234.0,5234.5,0.0,-2.5,0.0,-2.5,0.5,-2.0,1.0,-1.5,0.8202,0.1672
196100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5236.0,5,1,buy,Mark 14,5,VELVETFRUIT_EXTRACT,5231,71,5236,23,5233.5,5,94,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5235.5,5235.5,5233.5,5233.5,2.0,-0.5,2.0,-0.5,0.0,-2.5,0.0,-2.5,0.8202,0.8003
198900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5243.0,5,1,buy,Mark 14,5,VELVETFRUIT_EXTRACT,5238,57,5243,15,5240.5,5,72,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5241.0,5241.0,5242.5,5240.5,0.5,-2.0,0.5,-2.0,2.0,-0.5,0.0,-2.5,0.8202,0.4027
199200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5243.0,5,1,buy,Mark 14,5,VELVETFRUIT_EXTRACT,5238,25,5243,25,5240.5,5,50,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5238.5,5238.5,5240.5,5239.5,-2.0,-4.5,-2.0,-4.5,0.0,-2.5,-1.0,-3.5,0.8202,0.275
203700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5241.0,3,1,buy,Mark 14,3,VELVETFRUIT_EXTRACT,5236,57,5241,19,5238.5,5,76,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5239.5,5239.5,5240.5,5242.5,1.0,-1.5,1.0,-1.5,2.0,-0.5,4.0,1.5,0.8202,0.4747
206800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5241.0,6,1,sell,Mark 01,-6,VELVETFRUIT_EXTRACT,5241,72,5246,25,5243.5,5,97,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5244.0,5244.0,5245.5,5245.5,-0.5,-3.0,-0.5,-3.0,-2.0,-4.5,-2.0,-4.5,0.8202,0.8189
207600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5251.0,4,1,buy,Mark 01,4,VELVETFRUIT_EXTRACT,5245,53,5251,53,5248.0,6,106,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5247.5,5247.5,5246.0,5247.5,-0.5,-3.5,-0.5,-3.5,-2.0,-5.0,-0.5,-3.5,1.0,0.8536
210300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5250.0,5,1,sell,Mark 14,-5,VELVETFRUIT_EXTRACT,5250,17,5255,17,5252.5,5,34,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5254.5,5254.5,5253.5,5251.5,-2.0,-4.5,-2.0,-4.5,-1.0,-3.5,1.0,-1.5,0.8202,0.1006
213700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5259.0,5,1,buy,Mark 01,5,VELVETFRUIT_EXTRACT,5254,19,5259,64,5256.5,5,83,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5257.5,5257.5,5255.5,5253.5,1.0,-1.5,1.0,-1.5,-1.0,-3.5,-3.0,-5.5,0.8202,0.634
214400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5250.0,3,1,sell,Mark 01,-3,VELVETFRUIT_EXTRACT,5250,48,5256,48,5253.0,6,96,-3.0,0.0,-6.0,at_bid,taker_proxy,-1.0,5253.0,5253.0,5252.5,5251.0,-0.0,-3.0,-0.0,-3.0,0.5,-2.5,2.0,-1.0,1.0,0.8151
215000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5249.0,4,1,sell,Mark 14,-4,VELVETFRUIT_EXTRACT,5249,18,5254,64,5251.5,5,82,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5251.5,5251.5,5252.5,5253.5,-0.0,-2.5,-0.0,-2.5,-1.0,-3.5,-2.0,-4.5,0.8202,0.6118
217100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5257.0,4,1,buy,Mark 14,4,VELVETFRUIT_EXTRACT,5252,24,5257,24,5254.5,5,48,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5253.5,5253.5,5253.5,5251.0,-1.0,-3.5,-1.0,-3.5,-1.0,-3.5,-3.5,-6.0,0.8202,0.2538
218900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5249.0,8,1,sell,Mark 14,-8,VELVETFRUIT_EXTRACT,5249,24,5254,67,5251.5,5,91,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5252.5,5252.5,5251.5,5251.5,-1.0,-3.5,-1.0,-3.5,-0.0,-2.5,-0.0,-2.5,0.8202,0.7667
221800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5241.0,7,1,sell,Mark 14,-7,VELVETFRUIT_EXTRACT,5241,16,5246,16,5243.5,5,32,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5242.5,5242.5,5243.5,5246.5,1.0,-1.5,1.0,-1.5,-0.0,-2.5,-3.0,-5.5,0.8202,0.0745
225100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5254.0,5,1,buy,Mark 14,5,VELVETFRUIT_EXTRACT,5249,20,5254,20,5251.5,5,40,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5251.5,5251.5,5249.5,5250.5,0.0,-2.5,0.0,-2.5,-2.0,-4.5,-1.0,-3.5,0.8202,0.1672
237900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5254.0,6,1,buy,Mark 01,6,VELVETFRUIT_EXTRACT,5248,57,5254,57,5251.0,6,114,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5252.0,5252.0,5249.5,5248.5,1.0,-2.0,1.0,-2.0,-1.5,-4.5,-2.5,-5.5,1.0,0.8856
239400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5251.0,6,1,sell,Mark 14,-6,VELVETFRUIT_EXTRACT,5251,24,5256,68,5253.5,5,92,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5253.5,5253.5,5253.5,5255.5,-0.0,-2.5,-0.0,-2.5,-0.0,-2.5,-2.0,-4.5,0.8202,0.7794
239600,Mark 55,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5255.0,5,1,buy,Mark 22,5,VELVETFRUIT_EXTRACT,5252,56,5255,5,5253.5,3,61,1.5,3.0,0.0,at_ask,taker_proxy,1.0,5254.5,5254.5,5255.5,5255.0,1.0,-0.5,1.0,-0.5,2.0,0.5,1.5,0.0,0.0732,0.2844
240200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5258.0,3,1,buy,Mark 14,3,VELVETFRUIT_EXTRACT,5253,16,5258,16,5255.5,5,32,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5254.5,5254.5,5254.5,5257.5,-1.0,-3.5,-1.0,-3.5,-1.0,-3.5,2.0,-0.5,0.8202,0.0745
245600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5256.0,6,1,buy,Mark 14,6,VELVETFRUIT_EXTRACT,5251,16,5256,16,5253.5,5,32,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5253.5,5253.5,5253.5,5256.0,0.0,-2.5,0.0,-2.5,0.0,-2.5,2.5,0.0,0.8202,0.0745
248300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5257.0,5,1,sell,Mark 01,-5,VELVETFRUIT_EXTRACT,5257,69,5262,19,5259.5,5,88,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5261.0,5261.0,5262.5,5263.5,-1.5,-4.0,-1.5,-4.0,-3.0,-5.5,-4.0,-6.5,0.8202,0.7278
250500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5260.0,4,1,sell,Mark 01,-4,VELVETFRUIT_EXTRACT,5260,62,5265,21,5262.5,5,83,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5262.5,5262.5,5263.5,5263.5,-0.0,-2.5,-0.0,-2.5,-1.0,-3.5,-1.0,-3.5,0.8202,0.634
251200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5262.0,8,1,sell,Mark 01,-8,VELVETFRUIT_EXTRACT,5262,64,5267,21,5264.5,5,85,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5263.5,5263.5,5262.5,5265.0,1.0,-1.5,1.0,-1.5,2.0,-0.5,-0.5,-3.0,0.8202,0.6744
252400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5267.0,6,1,buy,Mark 14,6,VELVETFRUIT_EXTRACT,5262,23,5267,23,5264.5,5,46,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5264.5,5264.5,5267.5,5265.5,0.0,-2.5,0.0,-2.5,3.0,0.5,1.0,-1.5,0.8202,0.2334
253900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5266.0,3,1,buy,Mark 14,3,VELVETFRUIT_EXTRACT,5261,21,5266,21,5263.5,5,42,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5263.5,5263.5,5262.5,5265.0,0.0,-2.5,0.0,-2.5,-1.0,-3.5,1.5,-1.0,0.8202,0.1898
262200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5250.0,4,1,sell,Mark 01,-4,VELVETFRUIT_EXTRACT,5250,55,5255,24,5252.5,5,79,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5254.5,5254.5,5253.0,5257.5,-2.0,-4.5,-2.0,-4.5,-0.5,-3.0,-5.0,-7.5,0.8202,0.5428
263900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5257.0,7,1,buy,Mark 14,7,VELVETFRUIT_EXTRACT,5252,17,5257,17,5254.5,5,34,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5251.0,5251.0,5253.5,5252.5,-3.5,-6.0,-3.5,-6.0,-1.0,-3.5,-2.0,-4.5,0.8202,0.1006
265600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5248.0,5,1,sell,Mark 14,-5,VELVETFRUIT_EXTRACT,5248,15,5253,65,5250.5,5,80,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5246.5,5246.5,5249.5,5251.0,4.0,1.5,4.0,1.5,1.0,-1.5,-0.5,-3.0,0.8202,0.5676
265800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5252.0,7,1,buy,Mark 14,7,VELVETFRUIT_EXTRACT,5247,21,5252,21,5249.5,5,42,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5250.5,5250.5,5251.5,5252.5,1.0,-1.5,1.0,-1.5,2.0,-0.5,3.0,0.5,0.8202,0.1898
266500,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5253.0,5,1,buy,Mark 01,5,VELVETFRUIT_EXTRACT,5247,61,5253,61,5250.0,6,122,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5248.5,5248.5,5249.0,5250.5,-1.5,-4.5,-1.5,-4.5,-1.0,-4.0,0.5,-2.5,1.0,0.9194
267400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5253.0,3,1,buy,Mark 14,3,VELVETFRUIT_EXTRACT,5248,16,5253,16,5250.5,5,32,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5250.0,5250.0,5249.0,5247.5,-0.5,-3.0,-0.5,-3.0,-1.5,-4.0,-3.0,-5.5,0.8202,0.0745
268700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5251.0,5,1,buy,Mark 14,5,VELVETFRUIT_EXTRACT,5246,15,5251,15,5248.5,5,30,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5246.5,5246.5,5247.5,5250.0,-2.0,-4.5,-2.0,-4.5,-1.0,-3.5,1.5,-1.0,0.8202,0.0459
269300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5247.0,5,1,sell,Mark 01,-5,VELVETFRUIT_EXTRACT,5247,59,5252,23,5249.5,5,82,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5250.5,5250.5,5250.0,5251.0,-1.0,-3.5,-1.0,-3.5,-0.5,-3.0,-1.5,-4.0,0.8202,0.6118
275300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5259.0,8,1,buy,Mark 01,8,VELVETFRUIT_EXTRACT,5256,7,5259,67,5257.5,3,74,1.5,3.0,0.0,at_ask,taker_proxy,1.0,5258.5,5258.5,5259.5,5258.5,1.0,-0.5,1.0,-0.5,2.0,0.5,1.0,-0.5,0.0732,0.4369
276500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5255.0,7,1,buy,Mark 14,7,VELVETFRUIT_EXTRACT,5253,10,5255,15,5254.0,2,25,1.0,2.0,0.0,at_ask,taker_proxy,1.0,5252.5,5252.5,5252.5,5251.5,-1.5,-2.5,-1.5,-2.5,-1.5,-2.5,-2.5,-3.5,0.0411,0.0102
277400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5254.0,4,1,buy,Mark 14,4,VELVETFRUIT_EXTRACT,5249,59,5254,22,5251.5,5,81,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5251.0,5251.0,5251.5,5253.0,-0.5,-3.0,-0.5,-3.0,0.0,-2.5,1.5,-1.0,0.8202,0.5903
278300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5258.0,5,1,buy,Mark 14,5,VELVETFRUIT_EXTRACT,5253,16,5258,16,5255.5,5,32,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5254.5,5254.5,5255.5,5256.5,-1.0,-3.5,-1.0,-3.5,0.0,-2.5,1.0,-1.5,0.8202,0.0745
279600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5260.0,4,1,buy,Mark 01,4,VELVETFRUIT_EXTRACT,5254,59,5260,59,5257.0,6,118,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5258.5,5258.5,5259.5,5261.0,1.5,-1.5,1.5,-1.5,2.5,-0.5,4.0,1.0,1.0,0.9021
282200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5260.0,7,1,sell,Mark 14,-7,VELVETFRUIT_EXTRACT,5260,20,5265,56,5262.5,5,76,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5260.0,5260.0,5260.5,5260.0,2.5,-0.0,2.5,-0.0,2.0,-0.5,2.5,-0.0,0.8202,0.4747
283400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5259.0,7,1,buy,Mark 14,7,VELVETFRUIT_EXTRACT,5254,48,5259,17,5256.5,5,65,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5256.5,5256.5,5256.5,5260.5,0.0,-2.5,0.0,-2.5,0.0,-2.5,4.0,1.5,0.8202,0.3108
286300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5266.0,6,1,buy,Mark 01,6,VELVETFRUIT_EXTRACT,5260,68,5266,68,5263.0,6,136,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5263.5,5263.5,5265.5,5265.5,0.5,-2.5,0.5,-2.5,2.5,-0.5,2.5,-0.5,1.0,0.9764
289100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5271.0,5,1,buy,Mark 14,5,VELVETFRUIT_EXTRACT,5266,17,5271,17,5268.5,5,34,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5265.5,5265.5,5267.0,5268.0,-3.0,-5.5,-3.0,-5.5,-1.5,-4.0,-0.5,-3.0,0.8202,0.1006
291400,Mark 55,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5274.0,5,1,buy,Mark 49,5,VELVETFRUIT_EXTRACT,5272,18,5274,10,5273.0,2,28,1.0,2.0,0.0,at_ask,taker_proxy,1.0,5274.5,5274.5,5271.5,5271.5,1.5,0.5,1.5,0.5,-1.5,-2.5,-1.5,-2.5,0.0411,0.0197
292400,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5275.0,8,1,buy,Mark 01,8,VELVETFRUIT_EXTRACT,5269,54,5275,54,5272.0,6,108,3.0,6.0,0.0,at_ask,taker_proxy,1.0,5271.5,5271.5,5272.5,5272.5,-0.5,-3.5,-0.5,-3.5,0.5,-2.5,0.5,-2.5,1.0,0.8618
296900,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5270.0,5,1,sell,Mark 01,-5,VELVETFRUIT_EXTRACT,5270,67,5276,67,5273.0,6,134,-3.0,0.0,-6.0,at_bid,taker_proxy,-1.0,5273.5,5273.5,5273.5,5272.5,-0.5,-3.5,-0.5,-3.5,-0.5,-3.5,0.5,-2.5,1.0,0.9683
297400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5275.0,4,1,buy,Mark 14,4,VELVETFRUIT_EXTRACT,5270,52,5275,16,5272.5,5,68,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5272.5,5272.5,5272.5,5271.0,0.0,-2.5,0.0,-2.5,0.0,-2.5,-1.5,-4.0,0.8202,0.3459
307500,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5275.0,8,1,buy,Mark 01,8,VELVETFRUIT_EXTRACT,5270,17,5275,50,5272.5,5,67,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5271.5,5271.5,5270.5,5271.0,-1.0,-3.5,-1.0,-3.5,-2.0,-4.5,-1.5,-4.0,0.8202,0.3321
309500,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5268.0,4,1,buy,Mark 01,4,VELVETFRUIT_EXTRACT,5263,19,5268,63,5265.5,5,82,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5264.5,5264.5,5266.5,5267.5,-1.0,-3.5,-1.0,-3.5,1.0,-1.5,2.0,-0.5,0.8202,0.6118
310600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5264.0,3,1,sell,Mark 14,-3,VELVETFRUIT_EXTRACT,5264,16,5269,16,5266.5,5,32,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5265.5,5265.5,5266.5,5264.5,1.0,-1.5,1.0,-1.5,-0.0,-2.5,2.0,-0.5,0.8202,0.0745
313000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5267.0,5,1,buy,Mark 01,5,VELVETFRUIT_EXTRACT,5262,17,5267,63,5264.5,5,80,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5262.5,5262.5,5262.5,5261.5,-2.0,-4.5,-2.0,-4.5,-2.0,-4.5,-3.0,-5.5,0.8202,0.5676
314500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5251.0,4,1,sell,Mark 14,-4,VELVETFRUIT_EXTRACT,5251,24,5256,54,5253.5,5,78,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5252.5,5252.5,5252.5,5250.5,1.0,-1.5,1.0,-1.5,1.0,-1.5,3.0,0.5,0.8202,0.521
318900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5250.0,4,1,buy,Mark 14,4,VELVETFRUIT_EXTRACT,5245,55,5250,23,5247.5,5,78,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5247.5,5247.5,5245.5,5248.5,0.0,-2.5,0.0,-2.5,-2.0,-4.5,1.0,-1.5,0.8202,0.521
321900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5253.0,7,1,buy,Mark 14,7,VELVETFRUIT_EXTRACT,5248,62,5253,20,5250.5,5,82,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5252.5,5252.5,5253.5,5253.5,2.0,-0.5,2.0,-0.5,3.0,0.5,3.0,0.5,0.8202,0.6118
324100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5254.0,7,1,buy,Mark 14,7,VELVETFRUIT_EXTRACT,5249,15,5254,15,5251.5,5,30,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5251.5,5251.5,5251.5,5249.5,0.0,-2.5,0.0,-2.5,0.0,-2.5,-2.0,-4.5,0.8202,0.0459
328500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5249.0,4,1,sell,Mark 14,-4,VELVETFRUIT_EXTRACT,5249,22,5254,64,5251.5,5,86,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5250.5,5250.5,5251.5,5249.5,1.0,-1.5,1.0,-1.5,-0.0,-2.5,2.0,-0.5,0.8202,0.6942
333100,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5236.0,4,1,sell,Mark 01,-4,VELVETFRUIT_EXTRACT,5236,57,5241,21,5238.5,5,78,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5239.5,5239.5,5240.5,5244.5,-1.0,-3.5,-1.0,-3.5,-2.0,-4.5,-6.0,-8.5,0.8202,0.521
335300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5245.0,3,1,sell,Mark 01,-3,VELVETFRUIT_EXTRACT,5245,70,5250,25,5247.5,5,95,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5250.0,5250.0,5246.0,5248.5,-2.5,-5.0,-2.5,-5.0,1.5,-1.0,-1.0,-3.5,0.8202,0.8065
342000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5249.0,6,1,sell,Mark 14,-6,VELVETFRUIT_EXTRACT,5249,21,5254,56,5251.5,5,77,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5251.5,5251.5,5251.5,5249.5,-0.0,-2.5,-0.0,-2.5,-0.0,-2.5,2.0,-0.5,0.8202,0.4983
344200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5253.0,4,1,buy,Mark 01,4,VELVETFRUIT_EXTRACT,5248,22,5253,58,5250.5,5,80,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5248.5,5248.5,5247.0,5247.5,-2.0,-4.5,-2.0,-4.5,-3.5,-6.0,-3.0,-5.5,0.8202,0.5676
345700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5245.0,7,1,sell,Mark 14,-7,VELVETFRUIT_EXTRACT,5245,22,5250,67,5247.5,5,89,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5246.5,5246.5,5246.5,5246.5,1.0,-1.5,1.0,-1.5,1.0,-1.5,1.0,-1.5,0.8202,0.7418
358100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5245.0,6,1,sell,Mark 14,-6,VELVETFRUIT_EXTRACT,5245,25,5250,64,5247.5,5,89,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5247.5,5247.5,5247.5,5247.5,-0.0,-2.5,-0.0,-2.5,-0.0,-2.5,-0.0,-2.5,0.8202,0.7418
364900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5251.0,7,1,sell,Mark 14,-7,VELVETFRUIT_EXTRACT,5251,22,5256,58,5253.5,5,80,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5252.5,5252.5,5252.5,5253.5,1.0,-1.5,1.0,-1.5,1.0,-1.5,-0.0,-2.5,0.8202,0.5676
365600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5250.0,8,1,sell,Mark 14,-8,VELVETFRUIT_EXTRACT,5250,23,5255,55,5252.5,5,78,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5251.5,5251.5,5252.5,5249.0,1.0,-1.5,1.0,-1.5,-0.0,-2.5,3.5,1.0,0.8202,0.521
374100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5253.0,6,1,sell,Mark 14,-6,VELVETFRUIT_EXTRACT,5253,21,5258,60,5255.5,5,81,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5255.5,5255.5,5254.5,5254.0,-0.0,-2.5,-0.0,-2.5,1.0,-1.5,1.5,-1.0,0.8202,0.5903
374400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5253.0,4,1,sell,Mark 14,-4,VELVETFRUIT_EXTRACT,5253,16,5258,16,5255.5,5,32,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5254.0,5254.0,5254.0,5251.5,1.5,-1.0,1.5,-1.0,1.5,-1.0,4.0,1.5,0.8202,0.0745
380900,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5250.0,8,1,sell,Mark 01,-8,VELVETFRUIT_EXTRACT,5250,52,5256,52,5253.0,6,104,-3.0,0.0,-6.0,at_bid,taker_proxy,-1.0,5254.0,5254.0,5253.5,5254.5,-1.0,-4.0,-1.0,-4.0,-0.5,-3.5,-1.5,-4.5,1.0,0.8473
381700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5255.0,8,1,buy,Mark 14,8,VELVETFRUIT_EXTRACT,5250,23,5255,23,5252.5,5,46,2.5,5.0,0.0,at_ask,taker_proxy,1.0,5251.5,5251.5,5251.0,5252.5,-1.0,-3.5,-1.0,-3.5,-1.5,-4.0,0.0,-2.5,0.8202,0.2334
383700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5246.0,7,1,sell,Mark 14,-7,VELVETFRUIT_EXTRACT,5246,18,5251,54,5248.5,5,72,-2.5,0.0,-5.0,at_bid,taker_proxy,-1.0,5249.5,5249.5,5250.5,5249.5,-1.0,-3.5,-1.0,-3.5,-2.0,-4.5,-1.0,-3.5,0.8202,0.4027
