timestamp,buyer,seller,symbol,currency,price,quantity,day,mark22_side,counterparty,bid_price_1,bid_volume_1,ask_price_1,ask_volume_1,mid_price,spread,top_depth,total_depth,vvf_mid,replay_vol,vol_locked,role,price_vs_mid,price_vs_bid,price_vs_ask,price_vs_v314159_fair,future_mid_t10,mark22_mo_t10,contra_mo_t10,future_mid_t50,mark22_mo_t50,contra_mo_t50,future_mid_t200,mark22_mo_t200,contra_mo_t200,future_mid_t500,mark22_mo_t500,contra_mo_t500,spread_pctile_in_product_day,top_depth_pctile_in_product_day,total_depth_pctile_in_product_day
127200,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,3,1,sell,Mark 01,8,27,9,30,8.5,1,57,57.0,5264.0,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,2.674116822520606,8.5,-0.5,0.5,8.5,-0.5,0.5,9.0,-1.0,1.0,9.0,-1.0,1.0,84.73,95.77,95.62
127200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,sell,Mark 01,0,27,1,30,0.5,1,57,57.0,5264.0,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.00018110265528309844,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,95.62,95.62
127200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,sell,Mark 01,0,9,1,12,0.5,1,21,21.0,5264.0,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-2.196988158947481e-12,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,2.49,2.49
135900,Mark 01,Mark 22,VEV_5300,XIRECS,52.0,3,1,sell,Mark 01,52,24,54,27,53.0,2,51,51.0,5263.0,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,6.267221101165177,53.0,-1.0,1.0,53.0,-1.0,1.0,53.5,-1.5,1.5,53.0,-1.0,1.0,86.97,84.1,77.56
135900,Mark 01,Mark 22,VEV_5400,XIRECS,19.0,3,1,sell,Mark 01,19,24,21,27,20.0,2,51,51.0,5263.0,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,1.367368628898646,20.0,-1.0,1.0,20.0,-1.0,1.0,20.0,-1.0,1.0,20.0,-1.0,1.0,100.0,79.77,77.64
135900,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,3,1,sell,Mark 01,8,24,9,27,8.5,1,51,51.0,5263.0,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,2.6741159639524668,8.5,-0.5,0.5,8.5,-0.5,0.5,8.5,-0.5,0.5,8.5,-0.5,0.5,84.73,78.49,77.62
135900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,sell,Mark 01,0,24,1,27,0.5,1,51,51.0,5263.0,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.00018110271729841277,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,77.67,77.67
135900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,sell,Mark 01,0,10,1,13,0.5,1,23,23.0,5263.0,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-2.19705365794843e-12,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,7.47,7.47
139700,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5257.0,8,1,sell,Mark 67,5255,55,5257,8,5256.0,2,63,118.0,5256.0,170.0,True,passive_sell_at_ask,1.0,2.0,0.0,,5258.5,-1.5,1.5,5258.5,-1.5,1.5,5257.5,-0.5,0.5,5257.5,-0.5,0.5,4.11,29.5,45.02
145500,Mark 01,Mark 22,VEV_5400,XIRECS,19.0,2,1,sell,Mark 01,19,22,20,24,19.5,1,46,46.0,5261.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,1.3673692028376756,19.5,-0.5,0.5,19.5,-0.5,0.5,19.5,-0.5,0.5,20.0,-1.0,1.0,61.36,63.32,59.44
145500,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,2,1,sell,Mark 01,8,22,9,24,8.5,1,46,46.0,5261.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,2.674116179626843,8.5,-0.5,0.5,8.5,-0.5,0.5,8.5,-0.5,0.5,8.5,-0.5,0.5,84.73,61.09,59.48
145500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,sell,Mark 01,0,22,1,24,0.5,1,46,46.0,5261.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.00018110270133839083,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,59.5,59.5
145500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,sell,Mark 01,0,13,1,15,0.5,1,28,28.0,5261.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-2.1970364460522317e-12,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,37.78,37.78
148300,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5265.0,4,1,buy,Mark 55,5265,6,5268,25,5266.5,3,31,136.0,5266.5,170.0,True,passive_buy_at_bid,-1.5,0.0,-3.0,,5264.5,-0.5,0.5,5264.5,-0.5,0.5,5264.5,-0.5,0.5,5262.5,-2.5,2.5,7.32,4.91,85.98
150600,Mark 01,Mark 22,VEV_5300,XIRECS,53.0,2,1,sell,Mark 01,53,23,55,25,54.0,2,48,48.0,5265.5,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,7.267154891421143,53.5,-0.5,0.5,53.5,-0.5,0.5,54.0,-1.0,1.0,54.0,-1.0,1.0,86.97,77.73,68.25
150600,Mark 01,Mark 22,VEV_5400,XIRECS,20.0,2,1,sell,Mark 01,20,23,21,25,20.5,1,48,48.0,5265.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,2.3673361081579216,20.0,0.0,-0.0,20.0,0.0,-0.0,20.5,-0.5,0.5,20.5,-0.5,0.5,61.36,71.35,68.35
150600,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,2,1,sell,Mark 01,8,23,9,25,8.5,1,48,48.0,5265.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,2.674103786421231,8.5,-0.5,0.5,8.5,-0.5,0.5,8.5,-0.5,0.5,8.5,-0.5,0.5,84.73,69.67,68.36
150600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,sell,Mark 01,0,23,1,25,0.5,1,48,48.0,5265.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.0001811035998275732,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,68.42,68.42
150600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,sell,Mark 01,0,13,1,15,0.5,1,28,28.0,5265.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-2.197988235625504e-12,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,37.78,37.78
153000,Mark 01,Mark 22,VEV_5400,XIRECS,18.0,4,1,sell,Mark 01,18,17,19,21,18.5,1,38,38.0,5256.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,0.36739838171386907,18.5,-0.5,0.5,18.5,-0.5,0.5,18.5,-0.5,0.5,18.5,-0.5,0.5,61.36,29.98,23.01
153000,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,4,1,sell,Mark 01,7,17,9,21,8.0,2,38,38.0,5256.5,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,1.6741271075686868,8.0,-1.0,1.0,8.0,-1.0,1.0,8.0,-1.0,1.0,7.5,-0.5,0.5,100.0,25.88,23.03
153000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,sell,Mark 01,0,17,1,21,0.5,1,38,38.0,5256.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.0001811019086639075,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,23.03,23.03
153000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,sell,Mark 01,0,11,1,15,0.5,1,26,26.0,5256.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-2.19619621963375e-12,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,25.39,25.39
163300,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5254.0,10,1,sell,Mark 67,5252,49,5254,10,5253.0,2,59,108.0,5253.0,170.0,True,passive_sell_at_ask,1.0,2.0,0.0,,5254.5,-0.5,0.5,5254.5,-0.5,0.5,5253.5,0.5,-0.5,5255.0,-1.0,1.0,4.11,27.89,21.99
170400,Mark 01,Mark 22,VEV_5400,XIRECS,17.0,5,1,sell,Mark 01,17,11,18,16,17.5,1,27,27.0,5249.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.6325498328702039,16.5,0.5,-0.5,16.5,0.5,-0.5,17.5,-0.5,0.5,17.5,-0.5,0.5,61.36,3.27,0.01
170400,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,5,1,sell,Mark 01,7,11,8,16,7.5,1,27,27.0,5249.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,1.6741465029703058,7.5,-0.5,0.5,7.5,-0.5,0.5,7.5,-0.5,0.5,7.5,-0.5,0.5,84.73,1.24,0.02
170400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,sell,Mark 01,0,11,1,16,0.5,1,27,27.0,5249.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.00018110050139876366,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,0.02,0.02
170400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,sell,Mark 01,0,11,1,16,0.5,1,27,27.0,5249.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-2.1947041149313135e-12,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,25.52,25.52
170500,Mark 14,Mark 22,VEV_5300,XIRECS,46.0,3,1,sell,Mark 14,46,7,48,23,47.0,2,30,43.0,5248.5,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,0.26740535506883134,47.0,-1.0,1.0,47.0,-1.0,1.0,47.0,-1.0,1.0,46.0,0.0,-0.0,86.97,17.22,41.69
170500,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,3,1,sell,Mark 01,7,20,8,23,7.5,1,43,43.0,5248.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,1.674149865979036,7.5,-0.5,0.5,7.5,-0.5,0.5,7.5,-0.5,0.5,7.5,-0.5,0.5,84.73,44.23,41.95
170500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,sell,Mark 01,0,20,1,23,0.5,1,43,43.0,5248.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.0001811002575757858,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,41.96,41.96
170500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,sell,Mark 01,0,8,1,11,0.5,1,19,19.0,5248.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-2.1944457187446738e-12,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,0.05,0.05
172500,Mark 01,Mark 22,VEV_5300,XIRECS,46.0,5,1,sell,Mark 01,46,18,48,23,47.0,2,41,41.0,5249.5,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,0.26738731045016095,46.5,-0.5,0.5,46.5,-0.5,0.5,46.0,0.0,-0.0,46.0,0.0,-0.0,86.97,51.9,32.31
172500,Mark 01,Mark 22,VEV_5400,XIRECS,17.0,5,1,sell,Mark 01,17,18,18,23,17.5,1,41,41.0,5249.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.6325497158124449,17.0,0.0,-0.0,17.0,0.0,-0.0,17.0,0.0,-0.0,17.0,0.0,-0.0,61.36,38.99,32.48
172500,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,5,1,sell,Mark 01,7,18,8,23,7.5,1,41,41.0,5249.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,1.6741465471448826,7.5,-0.5,0.5,7.5,-0.5,0.5,7.5,-0.5,0.5,7.5,-0.5,0.5,84.73,35.11,32.54
172500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,sell,Mark 01,0,18,1,23,0.5,1,41,41.0,5249.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.00018110049805450737,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,32.55,32.55
172500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,sell,Mark 01,0,13,1,18,0.5,1,31,31.0,5249.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-2.194700428172977e-12,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,50.42,50.42
188800,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5232.0,6,1,buy,Mark 55,5232,9,5235,23,5233.5,3,32,123.0,5233.5,170.0,True,passive_buy_at_bid,-1.5,0.0,-3.0,,5234.5,2.5,-2.5,5234.5,2.5,-2.5,5234.5,2.5,-2.5,5237.5,5.5,-5.5,7.32,7.45,54.74
190100,Mark 01,Mark 22,VEV_5300,XIRECS,42.0,3,1,sell,Mark 01,42,20,44,23,43.0,2,43,43.0,5238.5,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,-3.732356187929213,42.0,0.0,-0.0,42.0,0.0,-0.0,43.0,-1.0,1.0,42.0,0.0,-0.0,86.97,58.67,41.69
190100,Mark 01,Mark 22,VEV_5400,XIRECS,15.0,3,1,sell,Mark 01,15,20,16,23,15.5,1,43,43.0,5238.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-2.6324237081573436,15.0,0.0,-0.0,15.0,0.0,-0.0,15.0,0.0,-0.0,15.0,0.0,-0.0,61.36,47.6,41.87
190100,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,3,1,sell,Mark 01,6,20,7,23,6.5,1,43,43.0,5238.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,0.6741937394250215,6.5,-0.5,0.5,6.5,-0.5,0.5,6.5,-0.5,0.5,6.5,-0.5,0.5,84.73,44.23,41.95
190100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,sell,Mark 01,0,20,1,23,0.5,1,43,43.0,5238.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.00018109707467920582,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,41.96,41.96
190100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,sell,Mark 01,0,16,1,19,0.5,1,35,35.0,5238.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-2.1910715118968177e-12,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,75.36,75.36
195600,Mark 01,Mark 22,VEV_5300,XIRECS,41.0,3,1,sell,Mark 01,41,26,43,29,42.0,2,55,55.0,5235.5,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,-4.732263960751233,41.5,-0.5,0.5,41.5,-0.5,0.5,42.0,-1.0,1.0,41.0,0.0,-0.0,86.97,93.95,91.32
195600,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,3,1,sell,Mark 01,14,26,15,29,14.5,1,55,55.0,5235.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-3.632378400727699,14.5,-0.5,0.5,14.5,-0.5,0.5,14.5,-0.5,0.5,14.5,-0.5,0.5,61.36,92.29,91.38
195600,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,3,1,sell,Mark 01,6,26,7,29,6.5,1,55,55.0,5235.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,0.6742107080838053,6.5,-0.5,0.5,6.5,-0.5,0.5,6.5,-0.5,0.5,6.5,-0.5,0.5,84.73,91.72,91.39
195600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,sell,Mark 01,0,26,1,29,0.5,1,55,55.0,5235.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.00018109584368775815,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,91.41,91.41
195600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,sell,Mark 01,0,10,1,13,0.5,1,23,23.0,5235.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-2.189766544669768e-12,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,7.47,7.47
206200,Mark 14,Mark 22,VEV_5400,XIRECS,16.0,3,1,sell,Mark 14,16,6,17,25,16.5,1,31,47.0,5244.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-1.632478485654275,16.0,0.0,-0.0,16.0,0.0,-0.0,16.0,0.0,-0.0,16.5,-0.5,0.5,61.36,7.79,59.58
206200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,sell,Mark 01,0,22,1,25,0.5,1,47,47.0,5244.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.00018109855976771849,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,59.64,59.64
206200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,sell,Mark 01,0,17,1,20,0.5,1,37,37.0,5244.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-2.1926429008137824e-12,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,85.12,85.12
235300,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,3,1,sell,Mark 01,16,23,17,26,16.5,1,49,49.0,5245.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-1.6324662310948597,16.5,-0.5,0.5,16.5,-0.5,0.5,16.5,-0.5,0.5,16.5,-0.5,0.5,61.36,71.38,68.42
235300,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,3,1,sell,Mark 01,7,23,8,26,7.5,1,49,49.0,5245.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,1.6741778355201333,7.5,-0.5,0.5,7.5,-0.5,0.5,7.5,-0.5,0.5,7.5,-0.5,0.5,84.73,69.71,68.42
235300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,sell,Mark 01,0,23,1,26,0.5,1,49,49.0,5245.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.00018109821951604096,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,68.47,68.47
235300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,sell,Mark 01,0,9,1,12,0.5,1,21,21.0,5245.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-2.192275599842425e-12,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,2.49,2.49
239600,Mark 55,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5255.0,5,1,sell,Mark 55,5252,56,5255,5,5253.5,3,61,117.0,5253.5,170.0,True,passive_sell_at_ask,1.5,3.0,0.0,,5254.5,0.5,-0.5,5254.5,0.5,-0.5,5255.5,-0.5,0.5,5255.0,0.0,-0.0,7.32,28.44,40.3
242900,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5254.0,5,1,sell,Mark 67,5252,60,5254,5,5253.0,2,65,125.0,5253.0,170.0,True,passive_sell_at_ask,1.0,2.0,0.0,,5255.5,-1.5,1.5,5255.5,-1.5,1.5,5254.5,-0.5,0.5,5254.5,-0.5,0.5,4.11,31.08,59.99
252500,Mark 01,Mark 22,VEV_5300,XIRECS,53.0,2,1,sell,Mark 01,53,21,55,23,54.0,2,44,44.0,5264.5,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,7.266669709478151,55.0,-2.0,2.0,55.0,-2.0,2.0,54.5,-1.5,1.5,54.0,-1.0,1.0,86.97,65.06,50.43
252500,Mark 01,Mark 22,VEV_5400,XIRECS,19.0,2,1,sell,Mark 01,19,21,21,23,20.0,2,44,44.0,5264.5,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,1.3670978795261064,20.5,-1.5,1.5,20.5,-1.5,1.5,20.5,-1.5,1.5,20.0,-1.0,1.0,100.0,55.4,50.58
252500,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,2,1,sell,Mark 01,8,21,10,23,9.0,2,44,44.0,5264.5,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,2.674014614443461,9.5,-1.5,1.5,9.5,-1.5,1.5,9.5,-1.5,1.5,9.0,-1.0,1.0,100.0,52.5,50.63
252500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,sell,Mark 01,0,21,1,23,0.5,1,44,44.0,5264.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.00018111004843297156,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,50.65,50.65
252500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,sell,Mark 01,0,13,1,15,0.5,1,28,28.0,5264.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-2.204802537559473e-12,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,37.78,37.78
258400,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5257.0,8,1,sell,Mark 67,5255,68,5257,8,5256.0,2,76,144.0,5256.0,170.0,True,passive_sell_at_ask,1.0,2.0,0.0,,5257.5,-0.5,0.5,5257.5,-0.5,0.5,5257.5,-0.5,0.5,5258.0,-1.0,1.0,4.11,47.47,96.72
272600,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5261.0,7,1,sell,Mark 67,5259,63,5261,7,5260.0,2,70,133.0,5260.0,170.0,True,passive_sell_at_ask,1.0,2.0,0.0,,5261.5,-0.5,0.5,5261.5,-0.5,0.5,5262.5,-1.5,1.5,5260.5,0.5,-0.5,4.11,37.32,78.08
291800,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5270.0,5,1,sell,Mark 67,5268,72,5270,5,5269.0,2,77,149.0,5269.0,170.0,True,passive_sell_at_ask,1.0,2.0,0.0,,5271.5,-1.5,1.5,5271.5,-1.5,1.5,5271.0,-1.0,1.0,5272.5,-2.5,2.5,4.11,49.83,98.96
304000,Mark 01,Mark 22,VEV_5400,XIRECS,19.0,3,1,sell,Mark 01,19,22,21,25,20.0,2,47,47.0,5266.0,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,1.3667342475655389,20.0,-1.0,1.0,20.0,-1.0,1.0,20.0,-1.0,1.0,20.0,-1.0,1.0,100.0,63.4,59.58
304000,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,3,1,sell,Mark 01,8,22,9,25,8.5,1,47,47.0,5266.0,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,2.6738785508834155,8.5,-0.5,0.5,8.5,-0.5,0.5,8.5,-0.5,0.5,8.5,-0.5,0.5,84.73,61.17,59.59
304000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,sell,Mark 01,0,22,1,25,0.5,1,47,47.0,5266.0,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.00018111986833821469,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,59.64,59.64
304000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,sell,Mark 01,0,15,1,18,0.5,1,33,33.0,5266.0,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-2.2151580796503615e-12,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,62.74,62.74
308100,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5271.0,6,1,sell,Mark 67,5269,52,5271,6,5270.0,2,58,110.0,5270.0,170.0,True,passive_sell_at_ask,1.0,2.0,0.0,,5272.0,-1.0,1.0,5272.0,-1.0,1.0,5271.5,-0.5,0.5,5269.5,1.5,-1.5,4.11,27.77,26.61
310100,Mark 14,Mark 22,VEV_5400,XIRECS,20.0,5,1,sell,Mark 14,20,5,21,20,20.5,1,25,35.0,5268.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,2.366560511233729,20.0,0.0,-0.0,20.0,0.0,-0.0,20.0,0.0,-0.0,20.0,0.0,-0.0,61.36,2.08,9.24
310100,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,5,1,sell,Mark 01,8,15,10,20,9.0,2,35,35.0,5268.5,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,2.673813512849712,8.5,-0.5,0.5,8.5,-0.5,0.5,8.5,-0.5,0.5,8.5,-0.5,0.5,100.0,12.26,9.26
310100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,sell,Mark 01,0,15,1,20,0.5,1,35,35.0,5268.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.0001811245741862766,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,9.26,9.26
310100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,sell,Mark 01,0,13,1,18,0.5,1,31,31.0,5268.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-2.1507449161605636e-12,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,50.42,50.42
322000,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,2,1,sell,Mark 01,16,27,18,29,17.0,2,56,56.0,5252.5,170.0,True,taker_sell_at_bid,-1.0,0.0,-2.0,-1.632690596541245,17.0,-1.0,1.0,17.0,-1.0,1.0,17.0,-1.0,1.0,17.0,-1.0,1.0,100.0,96.07,95.57
322000,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,2,1,sell,Mark 01,7,27,8,29,7.5,1,56,56.0,5252.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,1.6740940300002265,7.5,-0.5,0.5,7.5,-0.5,0.5,7.5,-0.5,0.5,7.5,-0.5,0.5,84.73,95.74,95.58
322000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,sell,Mark 01,0,27,1,29,0.5,1,56,56.0,5252.5,170.0,True,taker_sell_at_bid,-0.5,0.0,-1.0,-0.0001811042078177622,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,95.59,95.59
