timestamp,buyer,seller,symbol,currency,price,quantity,day,side,counterparty,bid_price_1,ask_price_1,mid_price,spread,bid_depth_3,ask_depth_3,total_depth_3,px_minus_mid,mark_price_adv_vs_mid,px_vs_bid,px_vs_ask,at_or_through_best,inside_spread,future_mid_t10,markout_trade_t10,markout_mid_t10,future_mid_t50,markout_trade_t50,markout_mid_t50,future_mid_t200,markout_trade_t200,markout_mid_t200,future_mid_t500,markout_trade_t500,markout_mid_t500
151100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9945.0,4,1,sell,Mark 14,9945,9961,9953.0,16,42.0,42.0,84.0,-8.0,-8.0,0.0,-16.0,True,False,9952.0,-7.0,1.0,9952.0,-7.0,1.0,9951.0,-6.0,2.0,9956.0,-11.0,-3.0
151200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9944.0,6,1,sell,Mark 14,9944,9960,9952.0,16,36.0,36.0,72.0,-8.0,-8.0,0.0,-16.0,True,False,9951.0,-7.0,1.0,9951.0,-7.0,1.0,9953.0,-9.0,-1.0,9952.0,-8.0,0.0
152700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9944.0,5,1,sell,Mark 14,9944,9960,9952.0,16,39.0,39.0,78.0,-8.0,-8.0,0.0,-16.0,True,False,9954.0,-10.0,-2.0,9954.0,-10.0,-2.0,9954.0,-10.0,-2.0,9957.0,-13.0,-5.0
154100,Mark 14,Mark 38,VEV_4000,XIRECS,1242.0,3,1,sell,Mark 14,1242,1263,1252.5,21,38.0,38.0,76.0,-10.5,-10.5,0.0,-21.0,True,False,1253.5,-11.5,-1.0,1253.5,-11.5,-1.0,1252.5,-10.5,0.0,1253.5,-11.5,-1.0
155900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9966.0,4,1,buy,Mark 14,9951,9966,9958.5,15,39.0,39.0,78.0,7.5,-7.5,15.0,0.0,True,False,9957.0,-9.0,-1.5,9957.0,-9.0,-1.5,9955.0,-11.0,-3.5,9957.0,-9.0,-1.5
156200,Mark 14,Mark 38,VEV_4000,XIRECS,1237.0,1,1,sell,Mark 14,1237,1258,1247.5,21,31.0,31.0,62.0,-10.5,-10.5,0.0,-21.0,True,False,1247.5,-10.5,0.0,1247.5,-10.5,0.0,1246.5,-9.5,1.0,1247.5,-10.5,0.0
156400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9949.0,6,1,sell,Mark 14,9949,9965,9957.0,16,40.0,40.0,80.0,-8.0,-8.0,0.0,-16.0,True,False,9959.0,-10.0,-2.0,9959.0,-10.0,-2.0,9962.0,-13.0,-5.0,9962.0,-13.0,-5.0
159900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9961.0,3,1,sell,Mark 14,9961,9977,9969.0,16,41.0,41.0,82.0,-8.0,-8.0,0.0,-16.0,True,False,9970.0,-9.0,-1.0,9970.0,-9.0,-1.0,9969.0,-8.0,0.0,9965.0,-4.0,4.0
161200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9956.0,6,1,sell,Mark 14,9956,9971,9963.5,15,40.0,40.0,80.0,-7.5,-7.5,0.0,-15.0,True,False,9967.0,-11.0,-3.5,9967.0,-11.0,-3.5,9968.0,-12.0,-4.5,9967.0,-11.0,-3.5
164300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9973.0,5,1,buy,Mark 14,9957,9973,9965.0,16,39.0,39.0,78.0,8.0,-8.0,16.0,0.0,True,False,9967.0,-6.0,2.0,9967.0,-6.0,2.0,9968.0,-5.0,3.0,9971.0,-2.0,6.0
167300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9957.0,3,1,sell,Mark 14,9957,9973,9965.0,16,39.0,39.0,78.0,-8.0,-8.0,0.0,-16.0,True,False,9964.0,-7.0,1.0,9964.0,-7.0,1.0,9962.0,-5.0,3.0,9960.0,-3.0,5.0
167600,Mark 14,Mark 38,VEV_4000,XIRECS,1242.0,2,1,sell,Mark 14,1242,1263,1252.5,21,34.0,34.0,68.0,-10.5,-10.5,0.0,-21.0,True,False,1252.5,-10.5,0.0,1252.5,-10.5,0.0,1252.5,-10.5,0.0,1253.5,-11.5,-1.0
168500,Mark 38,Mark 14,VEV_4000,XIRECS,1261.0,2,1,buy,Mark 14,1250,1261,1255.5,11,25.0,23.0,48.0,5.5,-5.5,11.0,0.0,True,False,1248.5,-12.5,-7.0,1248.5,-12.5,-7.0,1249.5,-11.5,-6.0,1250.5,-10.5,-5.0
168700,Mark 38,Mark 14,VEV_4000,XIRECS,1260.0,1,1,buy,Mark 14,1239,1260,1249.5,21,35.0,35.0,70.0,10.5,-10.5,21.0,0.0,True,False,1249.5,-10.5,0.0,1249.5,-10.5,0.0,1249.5,-10.5,0.0,1250.5,-9.5,1.0
170900,Mark 38,Mark 14,VEV_4000,XIRECS,1260.0,3,1,buy,Mark 14,1239,1260,1249.5,21,41.0,41.0,82.0,10.5,-10.5,21.0,0.0,True,False,1246.5,-13.5,-3.0,1246.5,-13.5,-3.0,1248.5,-11.5,-1.0,1251.5,-8.5,2.0
171400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9992.0,6,1,buy,Mark 14,9976,9992,9984.0,16,39.0,39.0,78.0,8.0,-8.0,16.0,0.0,True,False,9983.0,-9.0,-1.0,9983.0,-9.0,-1.0,9979.0,-13.0,-5.0,9977.0,-15.0,-7.0
172400,Mark 14,Mark 38,VEV_4000,XIRECS,1238.0,1,1,sell,Mark 14,1238,1259,1248.5,21,38.0,38.0,76.0,-10.5,-10.5,0.0,-21.0,True,False,1244.0,-6.0,4.5,1244.0,-6.0,4.5,1248.5,-10.5,0.0,1247.5,-9.5,1.0
174200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9988.0,5,1,buy,Mark 14,9972,9988,9980.0,16,40.0,40.0,80.0,8.0,-8.0,16.0,0.0,True,False,9977.0,-11.0,-3.0,9977.0,-11.0,-3.0,9983.5,-4.5,3.5,9981.0,-7.0,1.0
174400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9991.0,6,1,buy,Mark 14,9976,9991,9983.5,15,38.0,38.0,76.0,7.5,-7.5,15.0,0.0,True,False,9984.0,-7.0,0.5,9984.0,-7.0,0.5,9984.0,-7.0,0.5,9986.0,-5.0,2.5
178000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9988.0,3,1,sell,Mark 14,9988,10004,9996.0,16,32.0,32.0,64.0,-8.0,-8.0,0.0,-16.0,True,False,9997.0,-9.0,-1.0,9997.0,-9.0,-1.0,9996.0,-8.0,0.0,9994.0,-6.0,2.0
182100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10012.0,3,1,sell,Mark 14,10012,10028,10020.0,16,37.0,37.0,74.0,-8.0,-8.0,0.0,-16.0,True,False,10020.0,-8.0,0.0,10020.0,-8.0,0.0,10018.0,-6.0,2.0,10019.0,-7.0,1.0
182800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10010.0,5,1,sell,Mark 14,10010,10026,10018.0,16,36.0,36.0,72.0,-8.0,-8.0,0.0,-16.0,True,False,10016.0,-6.0,2.0,10016.0,-6.0,2.0,10013.0,-3.0,5.0,10008.5,1.5,9.5
184200,Mark 38,Mark 14,VEV_4000,XIRECS,1251.0,3,1,buy,Mark 14,1230,1251,1240.5,21,29.0,29.0,58.0,10.5,-10.5,21.0,0.0,True,False,1240.5,-10.5,0.0,1240.5,-10.5,0.0,1240.5,-10.5,0.0,1241.5,-9.5,1.0
185800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10040.0,4,1,buy,Mark 14,10024,10040,10032.0,16,37.0,37.0,74.0,8.0,-8.0,16.0,0.0,True,False,10032.0,-8.0,0.0,10032.0,-8.0,0.0,10031.0,-9.0,-1.0,10023.0,-17.0,-9.0
188400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10021.0,4,1,sell,Mark 14,10021,10037,10029.0,16,34.0,34.0,68.0,-8.0,-8.0,0.0,-16.0,True,False,10029.0,-8.0,0.0,10029.0,-8.0,0.0,10030.0,-9.0,-1.0,10026.0,-5.0,3.0
192800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10007.0,5,1,sell,Mark 14,10007,10023,10015.0,16,32.0,32.0,64.0,-8.0,-8.0,0.0,-16.0,True,False,10016.0,-9.0,-1.0,10016.0,-9.0,-1.0,10017.0,-10.0,-2.0,10016.0,-9.0,-1.0
193400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10026.0,4,1,buy,Mark 14,10010,10026,10018.0,16,42.0,42.0,84.0,8.0,-8.0,16.0,0.0,True,False,10016.0,-10.0,-2.0,10016.0,-10.0,-2.0,10017.0,-9.0,-1.0,10015.0,-11.0,-3.0
194200,Mark 38,Mark 14,VEV_4000,XIRECS,1247.0,2,1,buy,Mark 14,1226,1247,1236.5,21,43.0,43.0,86.0,10.5,-10.5,21.0,0.0,True,False,1236.0,-11.0,-0.5,1236.0,-11.0,-0.5,1236.5,-10.5,0.0,1235.0,-12.0,-1.5
196700,Mark 14,Mark 38,VEV_4000,XIRECS,1225.0,1,1,sell,Mark 14,1225,1246,1235.5,21,39.0,39.0,78.0,-10.5,-10.5,0.0,-21.0,True,False,1236.5,-11.5,-1.0,1236.5,-11.5,-1.0,1236.5,-11.5,-1.0,1236.0,-11.0,-0.5
199400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10029.0,3,1,buy,Mark 14,10013,10029,10021.0,16,37.0,37.0,74.0,8.0,-8.0,16.0,0.0,True,False,10021.0,-8.0,0.0,10021.0,-8.0,0.0,10019.0,-10.0,-2.0,10016.0,-13.0,-5.0
202300,Mark 38,Mark 14,VEV_4000,XIRECS,1252.0,3,1,buy,Mark 14,1231,1252,1241.5,21,27.0,27.0,54.0,10.5,-10.5,21.0,0.0,True,False,1242.5,-9.5,1.0,1242.5,-9.5,1.0,1243.5,-8.5,2.0,1242.5,-9.5,1.0
202700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10033.0,5,1,buy,Mark 14,10017,10033,10025.0,16,40.0,40.0,80.0,8.0,-8.0,16.0,0.0,True,False,10025.0,-8.0,0.0,10025.0,-8.0,0.0,10023.0,-10.0,-2.0,10022.0,-11.0,-3.0
203200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10014.0,6,1,sell,Mark 14,10014,10030,10022.0,16,45.0,45.0,90.0,-8.0,-8.0,0.0,-16.0,True,False,10019.0,-5.0,3.0,10019.0,-5.0,3.0,10021.0,-7.0,1.0,10019.0,-5.0,3.0
206600,Mark 38,Mark 14,VEV_4000,XIRECS,1255.0,1,1,buy,Mark 14,1234,1255,1244.5,21,38.0,38.0,76.0,10.5,-10.5,21.0,0.0,True,False,1244.5,-10.5,0.0,1244.5,-10.5,0.0,1243.5,-11.5,-1.0,1246.0,-9.0,1.5
210600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9990.0,5,1,sell,Mark 14,9990,10006,9998.0,16,34.0,34.0,68.0,-8.0,-8.0,0.0,-16.0,True,False,10001.0,-11.0,-3.0,10001.0,-11.0,-3.0,10001.0,-11.0,-3.0,10004.0,-14.0,-6.0
211100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9996.0,6,1,sell,Mark 14,9996,10012,10004.0,16,34.0,34.0,68.0,-8.0,-8.0,0.0,-16.0,True,False,10006.0,-10.0,-2.0,10006.0,-10.0,-2.0,10007.0,-11.0,-3.0,10006.0,-10.0,-2.0
216000,Mark 38,Mark 14,VEV_4000,XIRECS,1263.0,1,1,buy,Mark 14,1242,1263,1252.5,21,36.0,36.0,72.0,10.5,-10.5,21.0,0.0,True,False,1251.5,-11.5,-1.0,1251.5,-11.5,-1.0,1250.5,-12.5,-2.0,1250.5,-12.5,-2.0
217500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10011.0,4,1,buy,Mark 14,9995,10011,10003.0,16,43.0,43.0,86.0,8.0,-8.0,16.0,0.0,True,False,10005.0,-6.0,2.0,10005.0,-6.0,2.0,10007.0,-4.0,4.0,10001.0,-10.0,-2.0
217800,Mark 38,Mark 14,VEV_4000,XIRECS,1263.0,1,1,buy,Mark 14,1242,1263,1252.5,21,31.0,31.0,62.0,10.5,-10.5,21.0,0.0,True,False,1251.5,-11.5,-1.0,1251.5,-11.5,-1.0,1253.5,-9.5,1.0,1252.5,-10.5,0.0
218500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10017.0,5,1,buy,Mark 14,10001,10017,10009.0,16,37.0,37.0,74.0,8.0,-8.0,16.0,0.0,True,False,10008.0,-9.0,-1.0,10008.0,-9.0,-1.0,10008.0,-9.0,-1.0,10005.0,-12.0,-4.0
218900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10014.0,3,1,buy,Mark 14,9998,10014,10006.0,16,37.0,37.0,74.0,8.0,-8.0,16.0,0.0,True,False,10005.0,-9.0,-1.0,10005.0,-9.0,-1.0,10002.0,-12.0,-4.0,10004.0,-10.0,-2.0
221200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10011.0,5,1,buy,Mark 14,9995,10011,10003.0,16,44.0,44.0,88.0,8.0,-8.0,16.0,0.0,True,False,10006.0,-5.0,3.0,10006.0,-5.0,3.0,10008.0,-3.0,5.0,10007.0,-4.0,4.0
222900,Mark 14,Mark 38,VEV_4000,XIRECS,1236.0,3,1,sell,Mark 14,1236,1257,1246.5,21,41.0,41.0,82.0,-10.5,-10.5,0.0,-21.0,True,False,1248.5,-12.5,-2.0,1248.5,-12.5,-2.0,1246.5,-10.5,0.0,1245.5,-9.5,1.0
223300,Mark 38,Mark 14,VEV_4000,XIRECS,1257.0,2,1,buy,Mark 14,1236,1257,1246.5,21,32.0,32.0,64.0,10.5,-10.5,21.0,0.0,True,False,1245.5,-11.5,-1.0,1245.5,-11.5,-1.0,1246.5,-10.5,0.0,1248.5,-8.5,2.0
224100,Mark 38,Mark 14,VEV_4000,XIRECS,1258.0,2,1,buy,Mark 14,1237,1258,1247.5,21,23.0,23.0,46.0,10.5,-10.5,21.0,0.0,True,False,1247.5,-10.5,0.0,1247.5,-10.5,0.0,1248.5,-9.5,1.0,1248.5,-9.5,1.0
226100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9974.0,5,1,sell,Mark 14,9974,9990,9982.0,16,37.0,37.0,74.0,-8.0,-8.0,0.0,-16.0,True,False,9981.0,-7.0,1.0,9981.0,-7.0,1.0,9981.0,-7.0,1.0,9982.0,-8.0,0.0
229100,Mark 38,Mark 14,VEV_4000,XIRECS,1258.0,1,1,buy,Mark 14,1237,1258,1247.5,21,29.0,29.0,58.0,10.5,-10.5,21.0,0.0,True,False,1248.5,-9.5,1.0,1248.5,-9.5,1.0,1248.5,-9.5,1.0,1246.5,-11.5,-1.0
230000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9998.0,4,1,buy,Mark 14,9982,9998,9990.0,16,33.0,33.0,66.0,8.0,-8.0,16.0,0.0,True,False,9987.0,-11.0,-3.0,9987.0,-11.0,-3.0,9990.0,-8.0,0.0,9997.0,-1.0,7.0
230800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10007.0,3,1,buy,Mark 14,9991,10007,9999.0,16,39.0,39.0,78.0,8.0,-8.0,16.0,0.0,True,False,10001.0,-6.0,2.0,10001.0,-6.0,2.0,10002.0,-5.0,3.0,10010.0,3.0,11.0
235900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9998.0,3,1,sell,Mark 14,9998,10014,10006.0,16,34.0,34.0,68.0,-8.0,-8.0,0.0,-16.0,True,False,10008.0,-10.0,-2.0,10008.0,-10.0,-2.0,10009.0,-11.0,-3.0,10013.0,-15.0,-7.0
238200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10025.0,2,1,buy,Mark 14,10009,10025,10017.0,16,40.0,40.0,80.0,8.0,-8.0,16.0,0.0,True,False,10017.0,-8.0,0.0,10017.0,-8.0,0.0,10015.0,-10.0,-2.0,10017.0,-8.0,0.0
239600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10006.0,4,1,sell,Mark 14,10006,10022,10014.0,16,41.0,41.0,82.0,-8.0,-8.0,0.0,-16.0,True,False,10013.0,-7.0,1.0,10013.0,-7.0,1.0,10013.0,-7.0,1.0,10010.0,-4.0,4.0
239700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10021.0,6,1,buy,Mark 14,10005,10021,10013.0,16,40.0,40.0,80.0,8.0,-8.0,16.0,0.0,True,False,10013.0,-8.0,0.0,10013.0,-8.0,0.0,10013.0,-8.0,0.0,10015.0,-6.0,2.0
240600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10013.0,3,1,sell,Mark 14,10013,10029,10021.0,16,41.0,41.0,82.0,-8.0,-8.0,0.0,-16.0,True,False,10023.0,-10.0,-2.0,10023.0,-10.0,-2.0,10023.5,-10.5,-2.5,10016.0,-3.0,5.0
241900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10005.0,2,1,sell,Mark 14,10005,10021,10013.0,16,35.0,35.0,70.0,-8.0,-8.0,0.0,-16.0,True,False,10012.0,-7.0,1.0,10012.0,-7.0,1.0,10011.0,-6.0,2.0,10006.0,-1.0,7.0
248200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10025.0,5,1,buy,Mark 14,10009,10025,10017.0,16,32.0,32.0,64.0,8.0,-8.0,16.0,0.0,True,False,10016.0,-9.0,-1.0,10016.0,-9.0,-1.0,10016.0,-9.0,-1.0,10017.0,-8.0,0.0
250600,Mark 14,Mark 38,VEV_4000,XIRECS,1252.0,2,1,sell,Mark 14,1252,1273,1262.5,21,39.0,39.0,78.0,-10.5,-10.5,0.0,-21.0,True,False,1263.5,-11.5,-1.0,1263.5,-11.5,-1.0,1262.5,-10.5,0.0,1263.5,-11.5,-1.0
251600,Mark 38,Mark 14,VEV_4000,XIRECS,1275.0,3,1,buy,Mark 14,1254,1275,1264.5,21,40.0,40.0,80.0,10.5,-10.5,21.0,0.0,True,False,1265.0,-10.0,0.5,1265.0,-10.0,0.5,1265.5,-9.5,1.0,1263.5,-11.5,-1.0
252500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9988.0,3,1,sell,Mark 14,9988,10004,9996.0,16,39.0,39.0,78.0,-8.0,-8.0,0.0,-16.0,True,False,9998.0,-10.0,-2.0,9998.0,-10.0,-2.0,9996.0,-8.0,0.0,9995.0,-7.0,1.0
254700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9997.0,5,1,buy,Mark 14,9988,9997,9992.5,9,48.0,39.0,87.0,4.5,-4.5,9.0,0.0,True,False,9989.0,-8.0,-3.5,9989.0,-8.0,-3.5,9989.0,-8.0,-3.5,9985.0,-12.0,-7.5
255000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9980.0,4,1,sell,Mark 14,9980,9996,9988.0,16,39.0,39.0,78.0,-8.0,-8.0,0.0,-16.0,True,False,9987.5,-7.5,0.5,9987.5,-7.5,0.5,9985.0,-5.0,3.0,9978.0,2.0,10.0
255300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9973.0,2,1,sell,Mark 14,9973,9989,9981.0,16,33.0,33.0,66.0,-8.0,-8.0,0.0,-16.0,True,False,9981.0,-8.0,0.0,9981.0,-8.0,0.0,9978.0,-5.0,3.0,9975.0,-2.0,6.0
255400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9973.0,3,1,sell,Mark 14,9973,9989,9981.0,16,40.0,40.0,80.0,-8.0,-8.0,0.0,-16.0,True,False,9978.0,-5.0,3.0,9978.0,-5.0,3.0,9977.0,-4.0,4.0,9978.0,-5.0,3.0
262300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10005.0,4,1,buy,Mark 14,9989,10005,9997.0,16,40.0,40.0,80.0,8.0,-8.0,16.0,0.0,True,False,9995.0,-10.0,-2.0,9995.0,-10.0,-2.0,9998.0,-7.0,1.0,10000.0,-5.0,3.0
262800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10008.0,2,1,buy,Mark 14,9992,10008,10000.0,16,40.0,40.0,80.0,8.0,-8.0,16.0,0.0,True,False,10004.0,-4.0,4.0,10004.0,-4.0,4.0,10005.0,-3.0,5.0,10003.0,-5.0,3.0
263100,Mark 38,Mark 14,VEV_4000,XIRECS,1268.0,3,1,buy,Mark 14,1247,1268,1257.5,21,37.0,37.0,74.0,10.5,-10.5,21.0,0.0,True,False,1256.5,-11.5,-1.0,1256.5,-11.5,-1.0,1256.5,-11.5,-1.0,1253.5,-14.5,-4.0
265900,Mark 14,Mark 38,VEV_4000,XIRECS,1240.0,1,1,sell,Mark 14,1240,1261,1250.5,21,34.0,34.0,68.0,-10.5,-10.5,0.0,-21.0,True,False,1251.5,-11.5,-1.0,1251.5,-11.5,-1.0,1252.5,-12.5,-2.0,1250.5,-10.5,0.0
266300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9999.0,4,1,buy,Mark 14,9983,9999,9991.0,16,40.0,40.0,80.0,8.0,-8.0,16.0,0.0,True,False,9994.0,-5.0,3.0,9994.0,-5.0,3.0,9989.0,-10.0,-2.0,9992.0,-7.0,1.0
266600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9997.0,4,1,buy,Mark 14,9981,9997,9989.0,16,36.0,36.0,72.0,8.0,-8.0,16.0,0.0,True,False,9991.0,-6.0,2.0,9991.0,-6.0,2.0,9992.0,-5.0,3.0,9990.0,-7.0,1.0
268300,Mark 38,Mark 14,VEV_4000,XIRECS,1257.0,2,1,buy,Mark 14,1236,1257,1246.5,21,31.0,31.0,62.0,10.5,-10.5,21.0,0.0,True,False,1246.5,-10.5,0.0,1246.5,-10.5,0.0,1246.5,-10.5,0.0,1246.5,-10.5,0.0
269300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9973.0,3,1,sell,Mark 14,9973,9989,9981.0,16,41.0,41.0,82.0,-8.0,-8.0,0.0,-16.0,True,False,9983.0,-10.0,-2.0,9983.0,-10.0,-2.0,9979.0,-6.0,2.0,9982.0,-9.0,-1.0
271600,Mark 14,Mark 38,VEV_4000,XIRECS,1248.0,1,1,sell,Mark 14,1248,1269,1258.5,21,41.0,41.0,82.0,-10.5,-10.5,0.0,-21.0,True,False,1260.5,-12.5,-2.0,1260.5,-12.5,-2.0,1259.0,-11.0,-0.5,1259.5,-11.5,-1.0
274600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9989.0,2,1,buy,Mark 14,9974,9989,9981.5,15,37.0,37.0,74.0,7.5,-7.5,15.0,0.0,True,False,9981.0,-8.0,-0.5,9981.0,-8.0,-0.5,9981.0,-8.0,-0.5,9984.5,-4.5,3.0
275700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9996.0,2,1,buy,Mark 14,9980,9996,9988.0,16,33.0,33.0,66.0,8.0,-8.0,16.0,0.0,True,False,9986.0,-10.0,-2.0,9986.0,-10.0,-2.0,9985.0,-11.0,-3.0,9984.0,-12.0,-4.0
280500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9973.0,2,1,buy,Mark 14,9957,9973,9965.0,16,34.0,34.0,68.0,8.0,-8.0,16.0,0.0,True,False,9962.0,-11.0,-3.0,9962.0,-11.0,-3.0,9964.0,-9.0,-1.0,9960.0,-13.0,-5.0
281100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9952.0,3,1,sell,Mark 14,9952,9968,9960.0,16,41.0,41.0,82.0,-8.0,-8.0,0.0,-16.0,True,False,9958.5,-6.5,1.5,9958.5,-6.5,1.5,9962.0,-10.0,-2.0,9964.0,-12.0,-4.0
281500,Mark 38,Mark 14,VEV_4000,XIRECS,1267.0,1,1,buy,Mark 14,1246,1267,1256.5,21,35.0,35.0,70.0,10.5,-10.5,21.0,0.0,True,False,1257.5,-9.5,1.0,1257.5,-9.5,1.0,1256.5,-10.5,0.0,1257.5,-9.5,1.0
282200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9979.0,2,1,buy,Mark 14,9963,9979,9971.0,16,35.0,35.0,70.0,8.0,-8.0,16.0,0.0,True,False,9973.0,-6.0,2.0,9973.0,-6.0,2.0,9972.0,-7.0,1.0,9969.0,-10.0,-2.0
285400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9965.0,5,1,sell,Mark 14,9965,9981,9973.0,16,40.0,40.0,80.0,-8.0,-8.0,0.0,-16.0,True,False,9972.0,-7.0,1.0,9972.0,-7.0,1.0,9974.0,-9.0,-1.0,9978.0,-13.0,-5.0
286600,Mark 38,Mark 14,VEV_4000,XIRECS,1277.0,2,1,buy,Mark 14,1256,1277,1266.5,21,29.0,29.0,58.0,10.5,-10.5,21.0,0.0,True,False,1267.0,-10.0,0.5,1267.0,-10.0,0.5,1265.5,-11.5,-1.0,1267.5,-9.5,1.0
288800,Mark 38,Mark 14,VEV_4000,XIRECS,1278.0,1,1,buy,Mark 14,1257,1278,1267.5,21,34.0,34.0,68.0,10.5,-10.5,21.0,0.0,True,False,1268.0,-10.0,0.5,1268.0,-10.0,0.5,1268.5,-9.5,1.0,1267.0,-11.0,-0.5
290900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9965.0,3,1,buy,Mark 14,9949,9965,9957.0,16,35.0,35.0,70.0,8.0,-8.0,16.0,0.0,True,False,9956.0,-9.0,-1.0,9956.0,-9.0,-1.0,9958.0,-7.0,1.0,9954.0,-11.0,-3.0
292800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9951.0,6,1,sell,Mark 14,9951,9967,9959.0,16,41.0,41.0,82.0,-8.0,-8.0,0.0,-16.0,True,False,9960.0,-9.0,-1.0,9960.0,-9.0,-1.0,9962.0,-11.0,-3.0,9961.0,-10.0,-2.0
295000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9959.0,5,1,buy,Mark 14,9943,9959,9951.0,16,38.0,38.0,76.0,8.0,-8.0,16.0,0.0,True,False,9950.0,-9.0,-1.0,9950.0,-9.0,-1.0,9950.5,-8.5,-0.5,9953.0,-6.0,2.0
297100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9958.0,3,1,buy,Mark 14,9942,9958,9950.0,16,44.0,44.0,88.0,8.0,-8.0,16.0,0.0,True,False,9949.0,-9.0,-1.0,9949.0,-9.0,-1.0,9949.5,-8.5,-0.5,9949.0,-9.0,-1.0
297500,Mark 14,Mark 38,VEV_4000,XIRECS,1262.0,1,1,sell,Mark 14,1262,1284,1273.0,22,26.0,26.0,52.0,-11.0,-11.0,0.0,-22.0,True,False,1272.5,-10.5,0.5,1272.5,-10.5,0.5,1271.5,-9.5,1.5,1270.5,-8.5,2.5
301100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9966.0,3,1,buy,Mark 14,9950,9966,9958.0,16,42.0,42.0,84.0,8.0,-8.0,16.0,0.0,True,False,9959.0,-7.0,1.0,9959.0,-7.0,1.0,9959.0,-7.0,1.0,9953.5,-12.5,-4.5
301300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9967.0,2,1,buy,Mark 14,9951,9967,9959.0,16,40.0,40.0,80.0,8.0,-8.0,16.0,0.0,True,False,9956.0,-11.0,-3.0,9956.0,-11.0,-3.0,9954.0,-13.0,-5.0,9948.0,-19.0,-11.0
302400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9936.0,6,1,sell,Mark 14,9936,9952,9944.0,16,37.0,37.0,74.0,-8.0,-8.0,0.0,-16.0,True,False,9945.0,-9.0,-1.0,9945.0,-9.0,-1.0,9945.0,-9.0,-1.0,9944.0,-8.0,0.0
