timestamp,buyer,seller,symbol,currency,price,quantity,day,side,counterparty,bid_price_1,bid_volume_1,ask_price_1,ask_volume_1,mid_price,spread,best_bid_depth,best_ask_depth,bid_depth_3,ask_depth_3,future_mid_t10,edge_t10,midmo_t10,future_mid_t50,edge_t50,midmo_t50,future_mid_t200,edge_t200,midmo_t200,future_mid_t500,edge_t500,midmo_t500,price_location,side_touch_improve,side_mid_edge,spread_pctile_day_product
115500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9937.0,3,1,buy,Mark 38,9937,10,9953,10,9945.0,16,10,-10,40.0,-40.0,9945.0,8.0,0.0,9945.0,8.0,0.0,9946.0,9.0,1.0,9949.0,12.0,4.0,at_bid,16.0,8.0,0.9835
118800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5257.0,3,1,buy,Mark 55,5257,22,5262,61,5259.5,5,22,-61,61.0,-61.0,5259.5,2.5,0.0,5259.5,2.5,0.0,5257.5,0.5,-2.0,5258.0,1.0,-1.5,at_bid,5.0,2.5,0.8202
119400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9962.0,3,1,sell,Mark 38,9946,10,9962,10,9954.0,16,10,-10,34.0,-34.0,9956.0,6.0,-2.0,9956.0,6.0,-2.0,9956.0,6.0,-2.0,9957.0,5.0,-3.0,at_ask,16.0,8.0,0.9835
120700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9958.0,2,1,sell,Mark 38,9942,13,9958,13,9950.0,16,13,-13,33.0,-33.0,9949.0,9.0,1.0,9949.0,9.0,1.0,9949.0,9.0,1.0,9954.0,4.0,-4.0,at_ask,16.0,8.0,0.9835
125600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5265.0,3,1,sell,Mark 55,5260,64,5265,23,5262.5,5,64,-23,64.0,-64.0,5261.5,3.5,1.0,5261.5,3.5,1.0,5262.5,2.5,0.0,5263.5,1.5,-1.0,at_ask,5.0,2.5,0.8202
126000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9953.0,4,1,sell,Mark 38,9937,13,9953,13,9945.0,16,13,-13,37.0,-37.0,9946.0,7.0,-1.0,9946.0,7.0,-1.0,9944.0,9.0,1.0,9946.0,7.0,-1.0,at_ask,16.0,8.0,0.9835
129100,Mark 38,Mark 14,VEV_4000,XIRECS,1275.0,3,1,sell,Mark 38,1253,9,1275,9,1264.0,22,9,-9,39.0,-39.0,1264.5,10.5,-0.5,1264.5,10.5,-0.5,1263.5,11.5,0.5,1264.0,11.0,0.0,at_ask,22.0,11.0,1.0
129500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9967.0,6,1,sell,Mark 38,9951,14,9967,14,9959.0,16,14,-14,35.0,-35.0,9957.0,10.0,2.0,9957.0,10.0,2.0,9959.0,8.0,0.0,9957.0,10.0,2.0,at_ask,16.0,8.0,0.9835
129800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9951.0,4,1,buy,Mark 38,9951,11,9967,11,9959.0,16,11,-11,40.0,-40.0,9958.0,7.0,-1.0,9958.0,7.0,-1.0,9957.0,6.0,-2.0,9958.5,7.5,-0.5,at_bid,16.0,8.0,0.9835
130800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9946.0,5,1,buy,Mark 38,9946,12,9962,12,9954.0,16,12,-12,38.0,-38.0,9952.0,6.0,-2.0,9952.0,6.0,-2.0,9950.0,4.0,-4.0,9949.0,3.0,-5.0,at_bid,16.0,8.0,0.9835
133100,Mark 14,Mark 38,VEV_4000,XIRECS,1253.0,3,1,buy,Mark 38,1253,15,1274,15,1263.5,21,15,-15,33.0,-33.0,1263.5,10.5,0.0,1263.5,10.5,0.0,1263.0,10.0,-0.5,1266.0,13.0,2.5,at_bid,21.0,10.5,0.9181
133700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9948.0,4,1,buy,Mark 38,9948,14,9964,14,9956.0,16,14,-14,39.0,-39.0,9955.0,7.0,-1.0,9955.0,7.0,-1.0,9958.5,10.5,2.5,9955.0,7.0,-1.0,at_bid,16.0,8.0,0.9835
134000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5264.0,8,1,buy,Mark 55,5264,24,5269,68,5266.5,5,24,-68,68.0,-68.0,5265.5,1.5,-1.0,5265.5,1.5,-1.0,5264.5,0.5,-2.0,5261.5,-2.5,-5.0,at_bid,5.0,2.5,0.8202
134500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9944.0,6,1,buy,Mark 38,9944,13,9960,13,9952.0,16,13,-13,37.0,-37.0,9956.0,12.0,4.0,9956.0,12.0,4.0,9957.0,13.0,5.0,9956.0,12.0,4.0,at_bid,16.0,8.0,0.9835
135500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5257.0,7,1,buy,Mark 55,5257,16,5262,16,5259.5,5,16,-16,50.0,-50.0,5260.5,3.5,1.0,5260.5,3.5,1.0,5261.0,4.0,1.5,5262.5,5.5,3.0,at_bid,5.0,2.5,0.8202
137000,Mark 14,Mark 38,VEV_4000,XIRECS,1252.0,3,1,buy,Mark 38,1252,9,1273,9,1262.5,21,9,-9,29.0,-29.0,1261.5,9.5,-1.0,1261.5,9.5,-1.0,1261.5,9.5,-1.0,1259.5,7.5,-3.0,at_bid,21.0,10.5,0.9181
137300,Mark 14,Mark 38,VEV_4000,XIRECS,1251.0,3,1,buy,Mark 38,1251,12,1272,12,1261.5,21,12,-12,36.0,-36.0,1261.5,10.5,0.0,1261.5,10.5,0.0,1259.5,8.5,-2.0,1258.5,7.5,-3.0,at_bid,21.0,10.5,0.9181
137600,Mark 38,Mark 14,VEV_4000,XIRECS,1269.0,3,1,sell,Mark 38,1248,9,1269,9,1258.5,21,9,-9,35.0,-35.0,1260.0,9.0,-1.5,1260.0,9.0,-1.5,1258.5,10.5,0.0,1256.5,12.5,2.0,at_ask,21.0,10.5,0.9181
137800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9942.0,3,1,buy,Mark 38,9942,11,9958,11,9950.0,16,11,-11,41.0,-41.0,9953.0,11.0,3.0,9953.0,11.0,3.0,9953.5,11.5,3.5,9952.5,10.5,2.5,at_bid,16.0,8.0,0.9835
138100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9959.0,2,1,sell,Mark 38,9943,15,9959,15,9951.0,16,15,-15,45.0,-45.0,9952.0,7.0,-1.0,9952.0,7.0,-1.0,9952.5,6.5,-1.5,9963.0,-4.0,-12.0,at_ask,16.0,8.0,0.9835
140000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5261.0,5,1,sell,Mark 55,5256,59,5261,21,5258.5,5,59,-21,59.0,-59.0,5257.5,3.5,1.0,5257.5,3.5,1.0,5257.5,3.5,1.0,5255.5,5.5,3.0,at_ask,5.0,2.5,0.8202
140100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5260.0,4,1,sell,Mark 55,5255,20,5260,20,5257.5,5,20,-20,54.0,-54.0,5257.5,2.5,0.0,5257.5,2.5,0.0,5256.5,3.5,1.0,5255.5,4.5,2.0,at_ask,5.0,2.5,0.8202
141000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5260.0,4,1,sell,Mark 55,5255,16,5260,16,5257.5,5,16,-16,58.0,-58.0,5258.5,1.5,-1.0,5258.5,1.5,-1.0,5259.5,0.5,-2.0,5258.5,1.5,-1.0,at_ask,5.0,2.5,0.8202
142000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5262.0,6,1,sell,Mark 55,5257,52,5262,19,5259.5,5,52,-19,52.0,-52.0,5259.5,2.5,0.0,5259.5,2.5,0.0,5260.5,1.5,-1.0,5262.5,-0.5,-3.0,at_ask,5.0,2.5,0.8202
145600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9962.0,5,1,sell,Mark 38,9946,15,9962,15,9954.0,16,15,-15,45.0,-45.0,9958.0,4.0,-4.0,9958.0,4.0,-4.0,9958.0,4.0,-4.0,9957.0,5.0,-3.0,at_ask,16.0,8.0,0.9835
146500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9963.0,6,1,sell,Mark 38,9947,10,9963,10,9955.0,16,10,-10,34.0,-34.0,9956.0,7.0,-1.0,9956.0,7.0,-1.0,9959.0,4.0,-4.0,9959.0,4.0,-4.0,at_ask,16.0,8.0,0.9835
146700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5260.0,7,1,buy,Mark 55,5260,18,5265,68,5262.5,5,18,-68,68.0,-68.0,5263.0,3.0,0.5,5263.0,3.0,0.5,5263.5,3.5,1.0,5265.5,5.5,3.0,at_bid,5.0,2.5,0.8202
147900,Mark 14,Mark 38,VEV_4000,XIRECS,1256.0,1,1,buy,Mark 38,1256,11,1278,11,1267.0,22,11,-11,34.0,-34.0,1267.5,11.5,0.5,1267.5,11.5,0.5,1266.5,10.5,-0.5,1264.5,8.5,-2.5,at_bid,22.0,11.0,1.0
148000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9972.0,3,1,sell,Mark 38,9956,14,9972,14,9964.0,16,14,-14,43.0,-43.0,9963.0,9.0,1.0,9963.0,9.0,1.0,9961.0,11.0,3.0,9964.0,8.0,0.0,at_ask,16.0,8.0,0.9835
151100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9945.0,4,1,buy,Mark 38,9945,14,9961,14,9953.0,16,14,-14,42.0,-42.0,9952.0,7.0,-1.0,9952.0,7.0,-1.0,9951.0,6.0,-2.0,9956.0,11.0,3.0,at_bid,16.0,8.0,0.9835
151200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9944.0,6,1,buy,Mark 38,9944,12,9960,12,9952.0,16,12,-12,36.0,-36.0,9951.0,7.0,-1.0,9951.0,7.0,-1.0,9953.0,9.0,1.0,9952.0,8.0,0.0,at_bid,16.0,8.0,0.9835
152700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9944.0,5,1,buy,Mark 38,9944,13,9960,13,9952.0,16,13,-13,39.0,-39.0,9954.0,10.0,2.0,9954.0,10.0,2.0,9954.0,10.0,2.0,9957.0,13.0,5.0,at_bid,16.0,8.0,0.9835
154100,Mark 14,Mark 38,VEV_4000,XIRECS,1242.0,3,1,buy,Mark 38,1242,14,1263,14,1252.5,21,14,-14,38.0,-38.0,1253.5,11.5,1.0,1253.5,11.5,1.0,1252.5,10.5,0.0,1253.5,11.5,1.0,at_bid,21.0,10.5,0.9181
155900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9966.0,4,1,sell,Mark 38,9951,12,9966,12,9958.5,15,12,-12,39.0,-39.0,9957.0,9.0,1.5,9957.0,9.0,1.5,9955.0,11.0,3.5,9957.0,9.0,1.5,at_ask,15.0,7.5,0.0611
156200,Mark 14,Mark 38,VEV_4000,XIRECS,1237.0,1,1,buy,Mark 38,1237,10,1258,10,1247.5,21,10,-10,31.0,-31.0,1247.5,10.5,0.0,1247.5,10.5,0.0,1246.5,9.5,-1.0,1247.5,10.5,0.0,at_bid,21.0,10.5,0.9181
156400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9949.0,6,1,buy,Mark 38,9949,12,9965,12,9957.0,16,12,-12,40.0,-40.0,9959.0,10.0,2.0,9959.0,10.0,2.0,9962.0,13.0,5.0,9962.0,13.0,5.0,at_bid,16.0,8.0,0.9835
159900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9961.0,3,1,buy,Mark 38,9961,14,9977,14,9969.0,16,14,-14,41.0,-41.0,9970.0,9.0,1.0,9970.0,9.0,1.0,9969.0,8.0,0.0,9965.0,4.0,-4.0,at_bid,16.0,8.0,0.9835
161200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9956.0,6,1,buy,Mark 38,9956,10,9971,10,9963.5,15,10,-10,40.0,-40.0,9967.0,11.0,3.5,9967.0,11.0,3.5,9968.0,12.0,4.5,9967.0,11.0,3.5,at_bid,15.0,7.5,0.0611
164000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5251.0,5,1,buy,Mark 55,5251,19,5256,61,5253.5,5,19,-61,61.0,-61.0,5252.0,1.0,-1.5,5252.0,1.0,-1.5,5251.5,0.5,-2.0,5252.5,1.5,-1.0,at_bid,5.0,2.5,0.8202
164300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9973.0,5,1,sell,Mark 38,9957,12,9973,12,9965.0,16,12,-12,39.0,-39.0,9967.0,6.0,-2.0,9967.0,6.0,-2.0,9968.0,5.0,-3.0,9971.0,2.0,-6.0,at_ask,16.0,8.0,0.9835
167300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9957.0,3,1,buy,Mark 38,9957,15,9973,15,9965.0,16,15,-15,39.0,-39.0,9964.0,7.0,-1.0,9964.0,7.0,-1.0,9962.0,5.0,-3.0,9960.0,3.0,-5.0,at_bid,16.0,8.0,0.9835
167600,Mark 14,Mark 38,VEV_4000,XIRECS,1242.0,2,1,buy,Mark 38,1242,9,1263,9,1252.5,21,9,-9,34.0,-34.0,1252.5,10.5,0.0,1252.5,10.5,0.0,1252.5,10.5,0.0,1253.5,11.5,1.0,at_bid,21.0,10.5,0.9181
168400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5248.0,3,1,buy,Mark 55,5248,24,5253,65,5250.5,5,24,-65,65.0,-65.0,5250.0,2.0,-0.5,5250.0,2.0,-0.5,5248.5,0.5,-2.0,5249.5,1.5,-1.0,at_bid,5.0,2.5,0.8202
168500,Mark 38,Mark 14,VEV_4000,XIRECS,1261.0,2,1,sell,Mark 38,1250,2,1261,8,1255.5,11,2,-8,25.0,-23.0,1248.5,12.5,7.0,1248.5,12.5,7.0,1249.5,11.5,6.0,1250.5,10.5,5.0,at_ask,11.0,5.5,0.019
168700,Mark 38,Mark 14,VEV_4000,XIRECS,1260.0,1,1,sell,Mark 38,1239,12,1260,12,1249.5,21,12,-12,35.0,-35.0,1249.5,10.5,0.0,1249.5,10.5,0.0,1249.5,10.5,0.0,1250.5,9.5,-1.0,at_ask,21.0,10.5,0.9181
170500,Mark 14,Mark 22,VEV_5300,XIRECS,46.0,3,1,buy,Mark 22,46,7,48,23,47.0,2,7,-23,20.0,-23.0,47.0,1.0,0.0,47.0,1.0,0.0,47.0,1.0,0.0,46.0,0.0,-1.0,at_bid,2.0,1.0,0.8697
170900,Mark 38,Mark 14,VEV_4000,XIRECS,1260.0,3,1,sell,Mark 38,1239,11,1260,11,1249.5,21,11,-11,41.0,-41.0,1246.5,13.5,3.0,1246.5,13.5,3.0,1248.5,11.5,1.0,1251.5,8.5,-2.0,at_ask,21.0,10.5,0.9181
171400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9992.0,6,1,sell,Mark 38,9976,10,9992,10,9984.0,16,10,-10,39.0,-39.0,9983.0,9.0,1.0,9983.0,9.0,1.0,9979.0,13.0,5.0,9977.0,15.0,7.0,at_ask,16.0,8.0,0.9835
172400,Mark 14,Mark 38,VEV_4000,XIRECS,1238.0,1,1,buy,Mark 38,1238,11,1259,11,1248.5,21,11,-11,38.0,-38.0,1244.0,6.0,-4.5,1244.0,6.0,-4.5,1248.5,10.5,0.0,1247.5,9.5,-1.0,at_bid,21.0,10.5,0.9181
174200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9988.0,5,1,sell,Mark 38,9972,11,9988,11,9980.0,16,11,-11,40.0,-40.0,9977.0,11.0,3.0,9977.0,11.0,3.0,9983.5,4.5,-3.5,9981.0,7.0,-1.0,at_ask,16.0,8.0,0.9835
174400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9991.0,6,1,sell,Mark 38,9976,10,9991,10,9983.5,15,10,-10,38.0,-38.0,9984.0,7.0,-0.5,9984.0,7.0,-0.5,9984.0,7.0,-0.5,9986.0,5.0,-2.5,at_ask,15.0,7.5,0.0611
178000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9988.0,3,1,buy,Mark 38,9988,11,10004,11,9996.0,16,11,-11,32.0,-32.0,9997.0,9.0,1.0,9997.0,9.0,1.0,9996.0,8.0,0.0,9994.0,6.0,-2.0,at_bid,16.0,8.0,0.9835
182100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10012.0,3,1,buy,Mark 38,10012,15,10028,15,10020.0,16,15,-15,37.0,-37.0,10020.0,8.0,0.0,10020.0,8.0,0.0,10018.0,6.0,-2.0,10019.0,7.0,-1.0,at_bid,16.0,8.0,0.9835
182800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10010.0,5,1,buy,Mark 38,10010,14,10026,14,10018.0,16,14,-14,36.0,-36.0,10016.0,6.0,-2.0,10016.0,6.0,-2.0,10013.0,3.0,-5.0,10008.5,-1.5,-9.5,at_bid,16.0,8.0,0.9835
184200,Mark 38,Mark 14,VEV_4000,XIRECS,1251.0,3,1,sell,Mark 38,1230,7,1251,7,1240.5,21,7,-7,29.0,-29.0,1240.5,10.5,0.0,1240.5,10.5,0.0,1240.5,10.5,0.0,1241.5,9.5,-1.0,at_ask,21.0,10.5,0.9181
185800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10040.0,4,1,sell,Mark 38,10024,13,10040,13,10032.0,16,13,-13,37.0,-37.0,10032.0,8.0,0.0,10032.0,8.0,0.0,10031.0,9.0,1.0,10023.0,17.0,9.0,at_ask,16.0,8.0,0.9835
188400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10021.0,4,1,buy,Mark 38,10021,10,10037,10,10029.0,16,10,-10,34.0,-34.0,10029.0,8.0,0.0,10029.0,8.0,0.0,10030.0,9.0,1.0,10026.0,5.0,-3.0,at_bid,16.0,8.0,0.9835
190600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5234.0,6,1,buy,Mark 55,5234,21,5239,21,5236.5,5,21,-21,60.0,-60.0,5236.5,2.5,0.0,5236.5,2.5,0.0,5237.5,3.5,1.0,5239.5,5.5,3.0,at_bid,5.0,2.5,0.8202
190700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5239.0,3,1,sell,Mark 55,5234,17,5239,17,5236.5,5,17,-17,47.0,-47.0,5237.5,1.5,-1.0,5237.5,1.5,-1.0,5240.0,-1.0,-3.5,5239.5,-0.5,-3.0,at_ask,5.0,2.5,0.8202
191100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5237.0,8,1,buy,Mark 55,5237,15,5242,15,5239.5,5,15,-15,62.0,-62.0,5239.5,2.5,0.0,5239.5,2.5,0.0,5240.0,3.0,0.5,5237.5,0.5,-2.0,at_bid,5.0,2.5,0.8202
192600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5231.0,3,1,buy,Mark 55,5231,25,5236,25,5233.5,5,25,-25,71.0,-71.0,5233.5,2.5,0.0,5233.5,2.5,0.0,5235.5,4.5,2.0,5235.5,4.5,2.0,at_bid,5.0,2.5,0.8202
192800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10007.0,5,1,buy,Mark 38,10007,10,10023,10,10015.0,16,10,-10,32.0,-32.0,10016.0,9.0,1.0,10016.0,9.0,1.0,10017.0,10.0,2.0,10016.0,9.0,1.0,at_bid,16.0,8.0,0.9835
193400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10026.0,4,1,sell,Mark 38,10010,15,10026,15,10018.0,16,15,-15,42.0,-42.0,10016.0,10.0,2.0,10016.0,10.0,2.0,10017.0,9.0,1.0,10015.0,11.0,3.0,at_ask,16.0,8.0,0.9835
194200,Mark 38,Mark 14,VEV_4000,XIRECS,1247.0,2,1,sell,Mark 38,1226,13,1247,13,1236.5,21,13,-13,43.0,-43.0,1236.0,11.0,0.5,1236.0,11.0,0.5,1236.5,10.5,0.0,1235.0,12.0,1.5,at_ask,21.0,10.5,0.9181
194400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5234.0,5,1,buy,Mark 55,5234,18,5239,53,5236.5,5,18,-53,53.0,-53.0,5237.5,3.5,1.0,5237.5,3.5,1.0,5235.5,1.5,-1.0,5233.5,-0.5,-3.0,at_bid,5.0,2.5,0.8202
195200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5236.0,3,1,sell,Mark 55,5231,20,5236,20,5233.5,5,20,-20,56.0,-56.0,5233.5,2.5,0.0,5233.5,2.5,0.0,5234.0,2.0,-0.5,5234.5,1.5,-1.0,at_ask,5.0,2.5,0.8202
196100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5236.0,5,1,sell,Mark 55,5231,71,5236,23,5233.5,5,71,-23,71.0,-71.0,5235.5,0.5,-2.0,5235.5,0.5,-2.0,5233.5,2.5,0.0,5233.5,2.5,0.0,at_ask,5.0,2.5,0.8202
196700,Mark 14,Mark 38,VEV_4000,XIRECS,1225.0,1,1,buy,Mark 38,1225,13,1246,13,1235.5,21,13,-13,39.0,-39.0,1236.5,11.5,1.0,1236.5,11.5,1.0,1236.5,11.5,1.0,1236.0,11.0,0.5,at_bid,21.0,10.5,0.9181
198900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5243.0,5,1,sell,Mark 55,5238,57,5243,15,5240.5,5,57,-15,57.0,-57.0,5241.0,2.0,-0.5,5241.0,2.0,-0.5,5242.5,0.5,-2.0,5240.5,2.5,0.0,at_ask,5.0,2.5,0.8202
199200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5243.0,5,1,sell,Mark 55,5238,25,5243,25,5240.5,5,25,-25,66.0,-66.0,5238.5,4.5,2.0,5238.5,4.5,2.0,5240.5,2.5,0.0,5239.5,3.5,1.0,at_ask,5.0,2.5,0.8202
199400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10029.0,3,1,sell,Mark 38,10013,15,10029,15,10021.0,16,15,-15,37.0,-37.0,10021.0,8.0,0.0,10021.0,8.0,0.0,10019.0,10.0,2.0,10016.0,13.0,5.0,at_ask,16.0,8.0,0.9835
202300,Mark 38,Mark 14,VEV_4000,XIRECS,1252.0,3,1,sell,Mark 38,1231,7,1252,7,1241.5,21,7,-7,27.0,-27.0,1242.5,9.5,-1.0,1242.5,9.5,-1.0,1243.5,8.5,-2.0,1242.5,9.5,-1.0,at_ask,21.0,10.5,0.9181
202700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10033.0,5,1,sell,Mark 38,10017,11,10033,11,10025.0,16,11,-11,40.0,-40.0,10025.0,8.0,0.0,10025.0,8.0,0.0,10023.0,10.0,2.0,10022.0,11.0,3.0,at_ask,16.0,8.0,0.9835
203200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10014.0,6,1,buy,Mark 38,10014,15,10030,15,10022.0,16,15,-15,45.0,-45.0,10019.0,5.0,-3.0,10019.0,5.0,-3.0,10021.0,7.0,-1.0,10019.0,5.0,-3.0,at_bid,16.0,8.0,0.9835
203700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5241.0,3,1,sell,Mark 55,5236,57,5241,19,5238.5,5,57,-19,57.0,-57.0,5239.5,1.5,-1.0,5239.5,1.5,-1.0,5240.5,0.5,-2.0,5242.5,-1.5,-4.0,at_ask,5.0,2.5,0.8202
206200,Mark 14,Mark 22,VEV_5400,XIRECS,16.0,3,1,buy,Mark 22,16,6,17,25,16.5,1,6,-25,22.0,-25.0,16.0,0.0,-0.5,16.0,0.0,-0.5,16.0,0.0,-0.5,16.5,0.5,0.0,at_bid,1.0,0.5,0.6136
206600,Mark 38,Mark 14,VEV_4000,XIRECS,1255.0,1,1,sell,Mark 38,1234,9,1255,9,1244.5,21,9,-9,38.0,-38.0,1244.5,10.5,0.0,1244.5,10.5,0.0,1243.5,11.5,1.0,1246.0,9.0,-1.5,at_ask,21.0,10.5,0.9181
210300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5250.0,5,1,buy,Mark 55,5250,17,5255,17,5252.5,5,17,-17,56.0,-56.0,5254.5,4.5,2.0,5254.5,4.5,2.0,5253.5,3.5,1.0,5251.5,1.5,-1.0,at_bid,5.0,2.5,0.8202
210600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9990.0,5,1,buy,Mark 38,9990,10,10006,10,9998.0,16,10,-10,34.0,-34.0,10001.0,11.0,3.0,10001.0,11.0,3.0,10001.0,11.0,3.0,10004.0,14.0,6.0,at_bid,16.0,8.0,0.9835
211100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9996.0,6,1,buy,Mark 38,9996,10,10012,10,10004.0,16,10,-10,34.0,-34.0,10006.0,10.0,2.0,10006.0,10.0,2.0,10007.0,11.0,3.0,10006.0,10.0,2.0,at_bid,16.0,8.0,0.9835
215000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5249.0,4,1,buy,Mark 55,5249,18,5254,64,5251.5,5,18,-64,64.0,-64.0,5251.5,2.5,0.0,5251.5,2.5,0.0,5252.5,3.5,1.0,5253.5,4.5,2.0,at_bid,5.0,2.5,0.8202
216000,Mark 38,Mark 14,VEV_4000,XIRECS,1263.0,1,1,sell,Mark 38,1242,7,1263,7,1252.5,21,7,-7,36.0,-36.0,1251.5,11.5,1.0,1251.5,11.5,1.0,1250.5,12.5,2.0,1250.5,12.5,2.0,at_ask,21.0,10.5,0.9181
217100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5257.0,4,1,sell,Mark 55,5252,24,5257,24,5254.5,5,24,-24,56.0,-56.0,5253.5,3.5,1.0,5253.5,3.5,1.0,5253.5,3.5,1.0,5251.0,6.0,3.5,at_ask,5.0,2.5,0.8202
217500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10011.0,4,1,sell,Mark 38,9995,15,10011,15,10003.0,16,15,-15,43.0,-43.0,10005.0,6.0,-2.0,10005.0,6.0,-2.0,10007.0,4.0,-4.0,10001.0,10.0,2.0,at_ask,16.0,8.0,0.9835
217800,Mark 38,Mark 14,VEV_4000,XIRECS,1263.0,1,1,sell,Mark 38,1242,11,1263,11,1252.5,21,11,-11,31.0,-31.0,1251.5,11.5,1.0,1251.5,11.5,1.0,1253.5,9.5,-1.0,1252.5,10.5,0.0,at_ask,21.0,10.5,0.9181
218500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10017.0,5,1,sell,Mark 38,10001,15,10017,15,10009.0,16,15,-15,37.0,-37.0,10008.0,9.0,1.0,10008.0,9.0,1.0,10008.0,9.0,1.0,10005.0,12.0,4.0,at_ask,16.0,8.0,0.9835
218900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10014.0,3,1,sell,Mark 38,9998,10,10014,10,10006.0,16,10,-10,37.0,-37.0,10005.0,9.0,1.0,10005.0,9.0,1.0,10002.0,12.0,4.0,10004.0,10.0,2.0,at_ask,16.0,8.0,0.9835
218900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5249.0,8,1,buy,Mark 55,5249,24,5254,67,5251.5,5,24,-67,67.0,-67.0,5252.5,3.5,1.0,5252.5,3.5,1.0,5251.5,2.5,0.0,5251.5,2.5,0.0,at_bid,5.0,2.5,0.8202
221200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10011.0,5,1,sell,Mark 38,9995,15,10011,15,10003.0,16,15,-15,44.0,-44.0,10006.0,5.0,-3.0,10006.0,5.0,-3.0,10008.0,3.0,-5.0,10007.0,4.0,-4.0,at_ask,16.0,8.0,0.9835
