group,product,quote_mode,side,horizon,days,quote_ticks,trade_fill_count,book_or_trade_fill_count,trade_fill_rate,book_or_trade_fill_rate,mean_edge_if_filled,mean_cross_liq_edge_if_filled,mean_spread_capture_if_filled,mean_adverse_selection_if_filled,ev_per_quote,cross_liq_ev_per_quote,positive_edge_days,positive_cross_liq_days,min_day_edge_if_filled,min_day_cross_liq_edge_if_filled,min_day_ev_per_quote,cap10_edge_per_full_inventory,cap10_cross_liq_edge_per_full_inventory
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,book_mid,sell,1,3,29997,357,8268,0.011901190119011902,0.27562756275627565,-5.938375350140056,-12.504201680672269,0.31092436974789917,-6.249299719887955,-0.07067373404007067,-0.1488148814881488,0,0,-6.135964912280702,-12.631578947368421,-0.07140714071407141,-59.38375350140056,-125.04201680672269
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,book_mid,sell,5,3,29985,1749,18027,0.05832916458229115,0.6012006003001501,-12.334476843910807,-18.87078330474557,0.3153230417381361,-12.649799885648942,-0.7194597298649325,-1.1007170251792564,0,0,-13.357142857142858,-20.03361344537815,-0.7951475737868935,-123.34476843910807,-188.7078330474557
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,book_mid,sell,20,3,29940,6479,23736,0.21639946559786238,0.7927855711422845,-24.828445747800586,-31.372434017595307,0.3242784380305603,-25.152724185831147,-5.372862391449566,-6.7889779559118235,0,0,-27.931306306306308,-34.61171171171171,-6.2131763527054105,-248.28445747800586,-313.72434017595305
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,book_mid,sell,100,3,29700,17968,26848,0.604983164983165,0.903973063973064,-43.437778272484415,-49.976959038290296,0.32563446126447015,-43.763412733748886,-26.27912457912458,-30.235218855218854,0,0,-57.288870431893685,-63.961627906976744,-34.836262626262624,-434.37778272484417,-499.76959038290295
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,book_mid,sell,500,3,28500,24589,27394,0.8627719298245614,0.9611929824561404,-42.37520842653219,-48.90662491357924,0.3312863475537842,-42.706494774085975,-36.56014035087719,-42.195263157894736,0,0,-70.35966073147257,-77.02730991337825,-61.561,-423.7520842653219,-489.0662491357924
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,wall_mid,buy,1,3,29997,383,8315,0.012767943461012768,0.2771943861052772,-6.654046997389034,-13.151436031331592,0.19321148825065274,-6.847258485639687,-0.08495849584958495,-0.16791679167916793,0,0,-7.011450381679389,-13.48091603053435,-0.09185918591859187,-66.54046997389034,-131.51436031331593
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,wall_mid,buy,5,3,29985,1847,18081,0.06159746539936635,0.6030015007503752,-12.10286951813752,-18.63183540877098,0.24120194910665946,-12.344071467244179,-0.7455060863765216,-1.1476738369184591,0,0,-13.49294670846395,-19.978056426332287,-0.86128064032016,-121.02869518137521,-186.3183540877098
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,wall_mid,buy,20,3,29940,6228,23817,0.20801603206412825,0.7954909819639279,-20.38431278098908,-26.92373153500321,0.22575465639049455,-20.610067437379577,-4.240263861055444,-5.600567802271209,0,0,-22.971117424242426,-29.468276515151516,-4.86122244488978,-203.8431278098908,-269.2373153500321
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,wall_mid,buy,100,3,29700,18181,26928,0.6121548821548821,0.9066666666666666,-39.12634068533084,-45.64226390187559,0.21912986084373798,-39.345470546174575,-23.95138047138047,-27.94013468013468,0,0,-45.945973576596415,-52.405316137150045,-29.50752525252525,-391.26340685330837,-456.4226390187559
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,wall_mid,buy,500,3,28500,24161,27418,0.8477543859649123,0.9620350877192982,-33.21712677455403,-39.73117834526717,0.2132569016183105,-33.43038367617235,-28.159964912280703,-33.68228070175439,0,0,-71.29392611887283,-77.74413923750888,-63.384052631578946,-332.1712677455403,-397.31178345267165
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,wall_mid,sell,1,3,29997,361,8391,0.012034536787012034,0.27972797279727973,-5.9930747922437675,-12.54847645429363,0.15512465373961218,-6.148199445983379,-0.07212387905457213,-0.15101510151015102,0,0,-6.267543859649122,-12.763157894736842,-0.07375737573757375,-59.930747922437675,-125.48476454293629
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,wall_mid,sell,5,3,29985,1757,18128,0.05859596464899116,0.6045689511422377,-12.327546955036995,-18.865110984632896,0.2051792828685259,-12.532726237905521,-0.7223445055861264,-1.105419376354844,0,0,-13.215126050420167,-19.89579831932773,-0.7866933466733367,-123.27546955036995,-188.65110984632895
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,wall_mid,sell,20,3,29940,6500,23808,0.21710086840347362,0.795190380761523,-24.89376923076923,-31.43646153846154,0.1976153846153846,-25.091384615384616,-5.4044589178356714,-6.824883099532398,0,0,-28.0146793134598,-34.69376693766937,-6.214879759519038,-248.93769230769232,-314.3646153846154
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,wall_mid,sell,100,3,29700,17991,26881,0.6057575757575757,0.905084175084175,-43.55427713856928,-50.0929909399144,0.19012283919737646,-43.74439997776666,-26.383333333333333,-30.344208754208754,0,0,-57.32674090078112,-63.999169021106866,-34.84191919191919,-435.54277138569284,-500.929909399144
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,wall_mid,sell,500,3,28500,24595,27401,0.8629824561403509,0.9614385964912281,-42.48589144134987,-49.0171986176052,0.18780239886155722,-42.67369384021143,-36.66457894736842,-42.30098245614035,0,0,-70.42823628488932,-77.095885466795,-61.621,-424.8589144134987,-490.17198617605203
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,residual_fair,buy,1,3,29997,412,9856,0.013734706804013735,0.32856618995232856,-8.080097087378642,-14.53883495145631,-2.0400485436893203,-6.040048543689321,-0.11097776444311097,-0.19968663533019967,0,0,-9.542857142857143,-16.01142857142857,-0.16701670167016702,-80.80097087378641,-145.38834951456312
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,residual_fair,buy,5,3,29985,1895,18501,0.06319826579956644,0.617008504252126,-13.052506596306069,-19.54089709762533,-1.5480211081794195,-11.50448548812665,-0.8248957812239454,-1.2349508087377021,0,0,-15.812664907651715,-22.261213720316622,-1.1991995997998999,-130.52506596306068,-195.4089709762533
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,residual_fair,buy,20,3,29940,6317,23904,0.2109886439545758,0.7983967935871743,-21.086354282095932,-27.60297609624822,-1.0767769510843754,-20.009577331011556,-4.448981295925184,-5.8239144956579825,0,0,-23.872524752475247,-30.352310231023104,-5.798296593186373,-210.8635428209593,-276.0297609624822
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,residual_fair,buy,100,3,29700,18238,27059,0.6140740740740741,0.911077441077441,-39.24427020506634,-45.75079504331615,-0.44774646342800767,-38.79652374163834,-24.09888888888889,-28.094377104377106,0,0,-46.69989467348781,-53.154077640686126,-31.350252525252525,-392.44270205066346,-457.5079504331615
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,residual_fair,buy,500,3,28500,24264,27513,0.8513684210526316,0.9653684210526315,-33.117148862512366,-39.62784371909001,-0.26897873392680516,-32.84817012858556,-28.194894736842105,-33.73789473684211,0,0,-72.25,-78.70051294007928,-65.23794736842105,-331.17148862512363,-396.2784371909001
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,residual_fair,sell,1,3,29997,321,8189,0.0107010701070107,0.272993966063273,-7.348909657320872,-13.97196261682243,-0.8473520249221184,-6.501557632398754,-0.07864119745307864,-0.1495149514951495,0,0,-8.536363636363637,-15.081818181818182,-0.11166116611661166,-73.48909657320873,-139.7196261682243
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,residual_fair,sell,5,3,29985,1663,17175,0.05546106386526597,0.5727863931965983,-12.648226097414312,-19.234515935057125,-0.0898977751052315,-12.55832832230908,-0.7014840753710189,-1.0667667166916792,0,0,-14.317351598173516,-21.010654490106546,-0.94112056028014,-126.48226097414312,-192.34515935057124
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,residual_fair,sell,20,3,29940,6319,23164,0.21105544422177688,0.7736806947227789,-25.092261433771167,-31.658965026111726,0.4708814685868017,-25.563142902357967,-5.295858383433534,-6.681796927187709,0,0,-29.190688775510203,-35.88222789115646,-6.87940881763527,-250.92261433771168,-316.58965026111724
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,residual_fair,sell,100,3,29700,17764,26560,0.5981144781144782,0.8942760942760942,-43.10239810853411,-49.65092321549201,1.0370130601215939,-44.139411168655705,-25.78016835016835,-29.696936026936026,0,0,-56.42463295269168,-63.10244698205546,-34.93767676767677,-431.0239810853411,-496.5092321549201
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,residual_fair,sell,500,3,28500,24554,27244,0.8615438596491228,0.9559298245614035,-41.67874888001955,-48.2126333794901,1.297588987537672,-42.97633786755722,-35.908070175438596,-41.53729824561403,0,0,-69.36913550845439,-76.03548463919981,-61.322315789473684,-416.7874888001955,-482.12633379490103
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,best_touch,buy,1,3,29997,244,3517,0.008134146748008135,0.11724505783911725,-3.0348360655737703,-9.901639344262295,6.831967213114754,-9.866803278688524,-0.024685801913524687,-0.08054138747208055,0,0,-3.75625,-10.5875,-0.030053005300530053,-30.348360655737704,-99.01639344262294
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,best_touch,buy,5,3,29985,1337,13261,0.044588961147240286,0.4422544605636151,-10.278608825729245,-17.149588631264024,6.841436050860135,-17.12004487658938,-0.4583124895781224,-0.7646823411705853,0,0,-12.459205020920502,-19.748953974895397,-0.5958479239619809,-102.78608825729245,-171.49588631264024
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,best_touch,buy,20,3,29940,5331,20828,0.1780561122244489,0.6956579826319306,-22.3137310073157,-29.178765709998125,6.858938285499907,-29.172669292815606,-3.9730961923847694,-5.195457581830327,0,0,-27.73083153347732,-35.06209503239741,-5.146042084168337,-223.13731007315698,-291.78765709998123
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,best_touch,buy,100,3,29700,16618,25504,0.5595286195286195,0.8587205387205388,-46.880521121675294,-53.71278132145866,6.858677337826453,-53.73919845950174,-26.230993265993266,-30.053838383838382,0,0,-62.77431906614786,-69.52545395590143,-39.11030303030303,-468.8052112167529,-537.1278132145866
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,best_touch,buy,500,3,28500,23289,26652,0.8171578947368421,0.9351578947368421,-59.9502554854223,-66.7711365880888,6.861780239598094,-66.8120357250204,-48.98882456140351,-54.562561403508774,0,0,-118.32583855510505,-125.06905025187369,-101.3741052631579,-599.502554854223,-667.7113658808879
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,best_touch,sell,1,3,29997,209,3503,0.006967363403006967,0.11677834450111678,-2.861244019138756,-9.818181818181818,6.899521531100478,-9.760765550239235,-0.019935326866019936,-0.06840684068406841,0,0,-3.5205479452054793,-10.917808219178083,-0.025702570257025704,-28.61244019138756,-98.18181818181819
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,best_touch,sell,5,3,29985,1241,13222,0.04138736034684009,0.44095381023845254,-8.376712328767123,-15.23771152296535,6.815874294923449,-15.192586623690572,-0.3466900116725029,-0.6306486576621644,0,0,-10.003512880562061,-16.437939110070257,-0.42736368184092044,-83.76712328767124,-152.3771152296535
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,best_touch,sell,20,3,29940,5290,20792,0.176686706746827,0.6944555778223113,-22.955954631379964,-29.83610586011342,6.851890359168242,-29.807844990548205,-4.056012024048096,-5.271643286573147,0,0,-25.469382022471912,-31.92191011235955,-4.542635270541082,-229.55954631379964,-298.36105860113423
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,best_touch,sell,100,3,29700,16277,25353,0.548047138047138,0.8536363636363636,-41.07817779689132,-47.943478527984276,6.832217239048965,-47.91039503594028,-22.512777777777778,-26.275286195286196,0,0,-51.59923730282544,-58.02634772057549,-30.06828282828283,-410.78177796891316,-479.43478527984274
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,best_touch,sell,500,3,28500,23486,26764,0.8240701754385965,0.9390877192982456,-35.629353657498086,-42.50136251383803,6.84599335774504,-42.47534701524312,-29.36108771929825,-35.02410526315789,1,1,-96.50959339263024,-102.93850063532402,-79.95057894736843,-356.29353657498086,-425.01362513838035
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,one_tick_inside,buy,1,3,29997,260,4113,0.008667533420008668,0.13711371137113712,-3.6769230769230767,-10.496153846153845,5.8076923076923075,-9.484615384615385,-0.03186985365203187,-0.09097576424309098,0,0,-4.4411764705882355,-11.235294117647058,-0.037753775377537754,-36.76923076923077,-104.96153846153845
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,one_tick_inside,buy,5,3,29985,1407,13947,0.04692346173086543,0.4651325662831416,-10.6499644633973,-17.520255863539447,5.8361762615493955,-16.486140724946694,-0.4997331999333,-0.8221110555277639,0,0,-12.791252485089464,-20.081510934393638,-0.6437218609304652,-106.49964463397299,-175.20255863539447
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,one_tick_inside,buy,20,3,29940,5470,21245,0.1826987307949232,0.7095858383433534,-22.63893967093236,-29.5054844606947,5.857129798903108,-28.496069469835465,-4.136105544422177,-5.39061456245825,0,0,-27.87144362486828,-35.207060063224446,-5.30060120240481,-226.3893967093236,-295.054844606947
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,one_tick_inside,buy,100,3,29700,16818,25718,0.5662626262626262,0.8659259259259259,-46.983559281721966,-53.81472232132239,5.857117374241883,-52.84067665596385,-26.60503367003367,-30.473265993265994,0,0,-63.20091507465083,-69.9507144003853,-39.76550505050505,-469.83559281721966,-538.1472232132239
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,one_tick_inside,buy,500,3,28500,23391,26748,0.8207368421052632,0.9385263157894737,-59.8450472403916,-66.66632465478176,5.860972168782865,-65.70601940917447,-49.1170350877193,-54.71550877192983,0,0,-118.6267614262958,-125.3706653596373,-101.90663157894737,-598.450472403916,-666.6632465478176
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,one_tick_inside,sell,1,3,29997,224,4072,0.007467413408007467,0.13574690802413575,-3.435267857142857,-10.397321428571429,5.901785714285714,-9.337053571428571,-0.025652565256525654,-0.07764109744307764,0,0,-3.8037974683544302,-11.20253164556962,-0.030053005300530053,-34.35267857142857,-103.97321428571429
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,one_tick_inside,sell,5,3,29985,1316,13917,0.04388861097215274,0.4641320660330165,-8.88259878419453,-15.73936170212766,5.810790273556231,-14.69338905775076,-0.3898449224612306,-0.6907787226946807,0,0,-10.743362831858407,-17.174778761061948,-0.4858429214607304,-88.82598784194529,-157.3936170212766
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,one_tick_inside,sell,20,3,29940,5439,21235,0.18166332665330662,0.7092518370073481,-23.176043390329106,-30.051480051480052,5.849696635410921,-29.025740025740024,-4.210237140948564,-5.459251837007348,0,0,-25.723013698630137,-32.175342465753424,-4.703857715430861,-231.76043390329107,-300.5148005148005
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,one_tick_inside,sell,100,3,29700,16443,25567,0.5536363636363636,0.8608417508417509,-41.21893814997263,-48.08295323237852,5.831083135680837,-47.05002128565347,-22.82030303030303,-26.62047138047138,0,0,-51.80770550883817,-58.23373948858761,-30.49328282828283,-412.1893814997263,-480.8295323237852
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,one_tick_inside,sell,500,3,28500,23567,26842,0.8269122807017544,0.9418245614035088,-35.76392837442186,-42.635295116052106,5.845695251835194,-41.609623626257054,-29.573631578947367,-35.255649122807014,1,1,-96.39573309698658,-102.82349962015701,-80.14036842105263,-357.6392837442186,-426.35295116052106
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,book_mid,buy,1,3,29997,403,8407,0.013434676801013434,0.28026135946928027,-6.441687344913151,-13.258064516129032,0.2841191066997519,-6.725806451612903,-0.08654198753208654,-0.1781178117811781,0,0,-7.336879432624113,-14.581560283687944,-0.10346034603460345,-64.41687344913151,-132.5806451612903
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,book_mid,buy,5,3,29985,1858,18068,0.06196431549107887,0.6025679506419876,-12.830731969860064,-19.71313240043057,0.2677610333692142,-13.09849300322928,-0.7950475237618809,-1.221510755377689,0,0,-15.158610271903322,-22.48036253776435,-1.0040020010005002,-128.30731969860065,-197.1313240043057
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,book_mid,buy,20,3,29940,6380,23598,0.21309285237140949,0.7881763527054109,-24.320924764890282,-31.187304075235108,0.27147335423197494,-24.592398119122258,-5.182615230460922,-6.645791583166333,0,0,-29.610807113543093,-36.95394436844505,-6.506663326653307,-243.20924764890282,-311.8730407523511
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,book_mid,buy,100,3,29700,17840,26863,0.6006734006734007,0.9044781144781144,-47.81392937219731,-54.64613228699552,0.2727017937219731,-48.086631165919286,-28.720555555555556,-32.82447811447811,0,0,-64.19033047735618,-70.93864749082007,-42.37858585858586,-478.1392937219731,-546.4613228699552
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,book_mid,buy,500,3,28500,23858,27230,0.8371228070175438,0.9554385964912281,-60.248449157515296,-67.07238662083996,0.2735141252410093,-60.52196328275631,-50.43535087719298,-56.14782456140351,0,0,-119.81415822479498,-126.56005788712011,-104.57884210526316,-602.484491575153,-670.7238662083996
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,book_mid,sell,1,3,29997,340,8242,0.011334466780011335,0.2747608094142748,-6.3088235294117645,-13.23235294117647,0.26176470588235295,-6.570588235294117,-0.07150715071507151,-0.14998166483314998,0,0,-7.230434782608696,-14.660869565217391,-0.08315831583158316,-63.088235294117645,-132.3235294117647
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,book_mid,sell,5,3,29985,1748,18019,0.05829581457395364,0.6009338002334501,-11.035469107551487,-17.89645308924485,0.2711670480549199,-11.306636155606407,-0.6433216608304152,-1.0432883108220776,0,0,-12.613481228668942,-19.032423208191126,-0.73951975987994,-110.35469107551486,-178.96453089244852
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,book_mid,sell,20,3,29940,6313,23677,0.2108550434201737,0.790814963259853,-24.576904799619832,-31.455726279106607,0.27736416917471884,-24.85426896879455,-5.182164328657315,-6.632598530394121,0,0,-27.022334293948127,-33.471181556195965,-5.637324649298598,-245.7690479961983,-314.5572627910661
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,book_mid,sell,100,3,29700,17538,26768,0.5905050505050505,0.9012794612794612,-41.914357395370054,-48.77694149846049,0.27685596989394456,-42.191213365264,-24.75063973063973,-28.803030303030305,0,0,-53.100830078125,-59.526041666666664,-32.95469696969697,-419.1435739537005,-487.76941498460485
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,book_mid,sell,500,3,28500,24041,27329,0.8435438596491228,0.9589122807017544,-36.46978079114845,-43.33896260554885,0.2722640489164344,-36.74204484006489,-30.763859649122807,-36.55831578947368,1,1,-96.66560945273632,-103.09166666666667,-81.80963157894737,-364.6978079114845,-433.3896260554885
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,wall_mid,buy,1,3,29997,398,8385,0.013267993466013268,0.27952795279527953,-6.545226130653266,-13.35678391959799,0.26884422110552764,-6.814070351758794,-0.08684201753508684,-0.1772177217721772,0,0,-7.5647482014388485,-14.805755395683454,-0.10516051605160516,-65.45226130653266,-133.5678391959799
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,wall_mid,buy,5,3,29985,1854,18052,0.06183091545772886,0.6020343505085877,-12.867313915857606,-19.750809061488674,0.2696871628910464,-13.137001078748652,-0.7955977988994497,-1.2212106053026512,0,0,-15.262084592145015,-22.584592145015105,-1.0108554277138568,-128.67313915857605,-197.50809061488673
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,wall_mid,buy,20,3,29940,6383,23599,0.2131930527722111,0.7882097528390114,-24.233197556008147,-31.099953000156667,0.2694657684474385,-24.502663324455586,-5.166349365397462,-6.630293921175685,0,0,-29.44631483166515,-36.78753412192903,-6.485270541082165,-242.33197556008147,-310.99953000156665
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,wall_mid,buy,100,3,29700,17852,26856,0.6010774410774411,0.9042424242424243,-47.77128613040556,-54.60374187766077,0.2771398162670849,-48.048425946672644,-28.714242424242425,-32.82107744107744,0,0,-64.06707970016828,-70.81474682576105,-42.30368686868687,-477.71286130405554,-546.0374187766076
